cancer	cohort	stage_id	run_id	analysis_version	analysis_type	metabolite_key	metabolite_name	gene	unit	n	n_reference	effect_type	effect	ci_lower	ci_upper	p_value	q_value	test_family	family_n_evaluable	status	reason	source_id	stable_gene_id	partition	celltype	n_source_labels_total	n_source_labels_eligible	n_cells_total	n_cells_eligible	mean_detection_fraction	median_donor_mean	q25	q75	annotation_origin	normalization
GBM	CARE2025_primary	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	SOAT2	author_patient	30	NA	donor_equal_mean_log1pCP10k	0.005249780890869474	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	UniProt:O75908	CARE2025_primary	Vascular	55	30	3053	2872	0.005564944806750436	0.0	0.0	0.001580277910837755	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_primary	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	AOC1	author_patient	21	NA	donor_equal_mean_log1pCP10k	0.006713651954166301	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:26	CARE2025_primary	Astrocyte	55	21	2205	2057	0.005864719261014877	0.0	0.0	0.005043314061422744	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_primary	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	AOC1	author_patient	24	NA	donor_equal_mean_log1pCP10k	0.0006120892018488655	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:26	CARE2025_primary	Lymphoid	55	24	2765	2575	0.00035014005602240897	0.0	0.0	0.0	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_primary	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	AOC1	author_patient	51	NA	donor_equal_mean_log1pCP10k	0.008299791250424971	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:26	CARE2025_primary	Myeloid	55	51	33051	33034	0.007466680241541569	0.006110126703101943	0.0	0.011396798551887646	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_primary	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	AOC1	author_patient	55	NA	donor_equal_mean_log1pCP10k	0.027399098520581623	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:26	CARE2025_primary	Neoplastic	55	55	133107	133107	0.027833290169235227	0.01153933052536416	0.002536112824143772	0.0319703015336152	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_primary	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	AOC1	author_patient	23	NA	donor_equal_mean_log1pCP10k	0.004368133751666837	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:26	CARE2025_primary	Neuron	55	23	7482	7352	0.004020957626839629	0.0	0.0	0.002771199338704307	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_primary	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	AOC1	author_patient	20	NA	donor_equal_mean_log1pCP10k	0.005643898653723265	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:26	CARE2025_primary	OPC	55	20	5657	5503	0.005745540167122813	0.0	0.0	0.0065799206901272665	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_primary	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	AOC1	author_patient	32	NA	donor_equal_mean_log1pCP10k	0.0005430367820385684	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:26	CARE2025_primary	Oligodendrocyte	55	32	13481	13385	0.0005860741183352427	0.0	0.0	0.00022918421713316294	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_primary	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	AOC1	author_patient	32	NA	donor_equal_mean_log1pCP10k	0.004501336652191405	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:26	CARE2025_primary	Unresolved	55	32	5079	4940	0.0033724018459969215	0.0	0.0	0.0	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_primary	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	AOC1	author_patient	30	NA	donor_equal_mean_log1pCP10k	0.0016815275769844213	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:26	CARE2025_primary	Vascular	55	30	3053	2872	0.0023352187535439924	0.0	0.0	0.0	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_primary	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	ATP13A3	author_patient	21	NA	donor_equal_mean_log1pCP10k	0.5739253675945569	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	UniProt:Q9H7F0	CARE2025_primary	Astrocyte	55	21	2205	2057	0.48282877492833604	0.507726468928248	0.42425012843765003	0.6423039195579	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_primary	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	ATP13A3	author_patient	24	NA	donor_equal_mean_log1pCP10k	0.4373878463710467	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	UniProt:Q9H7F0	CARE2025_primary	Lymphoid	55	24	2765	2575	0.2489194732525015	0.4271760424388811	0.3474309473339018	0.468963245119054	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_primary	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	ATP13A3	author_patient	51	NA	donor_equal_mean_log1pCP10k	0.773451963611854	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	UniProt:Q9H7F0	CARE2025_primary	Myeloid	55	51	33051	33034	0.4980341474415926	0.6897786165778048	0.5466819132596246	0.9258896731091606	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_primary	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	ATP13A3	author_patient	55	NA	donor_equal_mean_log1pCP10k	0.6551951241314213	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	UniProt:Q9H7F0	CARE2025_primary	Neoplastic	55	55	133107	133107	0.5097090864813633	0.612914827807622	0.47967937451131987	0.82121184531511	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_primary	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	ATP13A3	author_patient	23	NA	donor_equal_mean_log1pCP10k	0.48162377568779885	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	UniProt:Q9H7F0	CARE2025_primary	Neuron	55	23	7482	7352	0.5350559990930737	0.5105397258398056	0.36879858366719	0.6136456916884387	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_primary	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	ATP13A3	author_patient	20	NA	donor_equal_mean_log1pCP10k	0.496500501177473	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	UniProt:Q9H7F0	CARE2025_primary	OPC	55	20	5657	5503	0.40868890061753815	0.4907076465565854	0.41470701174058355	0.6612333045505907	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_primary	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	ATP13A3	author_patient	32	NA	donor_equal_mean_log1pCP10k	0.3182651848030264	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	UniProt:Q9H7F0	CARE2025_primary	Oligodendrocyte	55	32	13481	13385	0.2581218597822467	0.30015154490837986	0.25871884455815336	0.3655875663532301	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_primary	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	ATP13A3	author_patient	32	NA	donor_equal_mean_log1pCP10k	0.8315135265904943	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	UniProt:Q9H7F0	CARE2025_primary	Unresolved	55	32	5079	4940	0.45321393148234806	0.9161520525862581	0.41080716489873315	1.1630061391916664	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_primary	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	ATP13A3	author_patient	30	NA	donor_equal_mean_log1pCP10k	0.532092930992973	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	UniProt:Q9H7F0	CARE2025_primary	Vascular	55	30	3053	2872	0.3910699887259447	0.5124159538774734	0.30339688028503964	0.7596490240782876	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_primary	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	HDAC10	author_patient	21	NA	donor_equal_mean_log1pCP10k	0.03320710048045822	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	UniProt:Q969S8	CARE2025_primary	Astrocyte	55	21	2205	2057	0.044936909811116706	0.02411617622502738	0.003199507585544324	0.0499510699256594	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_primary	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	HDAC10	author_patient	24	NA	donor_equal_mean_log1pCP10k	0.04205067720407072	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	UniProt:Q969S8	CARE2025_primary	Lymphoid	55	24	2765	2575	0.027006972228624405	0.04134610185771985	0.016596763531229797	0.06705394356863312	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_primary	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	HDAC10	author_patient	51	NA	donor_equal_mean_log1pCP10k	0.031701604271459134	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	UniProt:Q969S8	CARE2025_primary	Myeloid	55	51	33051	33034	0.02871171788059073	0.02711884356266236	0.017251920662061694	0.040691346181480265	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_primary	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	HDAC10	author_patient	55	NA	donor_equal_mean_log1pCP10k	0.025954655461049882	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	UniProt:Q969S8	CARE2025_primary	Neoplastic	55	55	133107	133107	0.03268417000457276	0.020251953138239666	0.010401637848286785	0.0324823053317775	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_primary	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	HDAC10	author_patient	23	NA	donor_equal_mean_log1pCP10k	0.026851046479014557	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	UniProt:Q969S8	CARE2025_primary	Neuron	55	23	7482	7352	0.05090383526289286	0.02387347417036517	0.011245086382874815	0.035849384548947705	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_primary	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	HDAC10	author_patient	20	NA	donor_equal_mean_log1pCP10k	0.014757750535738908	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	UniProt:Q969S8	CARE2025_primary	OPC	55	20	5657	5503	0.016364093701856257	0.004667884343636262	0.0	0.019377941421515832	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_primary	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	HDAC10	author_patient	32	NA	donor_equal_mean_log1pCP10k	0.004790984706910991	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	UniProt:Q969S8	CARE2025_primary	Oligodendrocyte	55	32	13481	13385	0.005247625274039202	0.0	0.0	0.005839691212336603	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_primary	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	HDAC10	author_patient	32	NA	donor_equal_mean_log1pCP10k	0.017868730157589458	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	UniProt:Q969S8	CARE2025_primary	Unresolved	55	32	5079	4940	0.015193382413218357	0.012043673386111255	0.0	0.028104281679309784	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_primary	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	HDAC10	author_patient	30	NA	donor_equal_mean_log1pCP10k	0.026069075049895914	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	UniProt:Q969S8	CARE2025_primary	Vascular	55	30	3053	2872	0.02485698981917413	0.012985341263648142	0.0	0.038213056545267354	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_primary	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	ODC1	author_patient	21	NA	donor_equal_mean_log1pCP10k	0.042933324658338594	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	UniProt:P11926	CARE2025_primary	Astrocyte	55	21	2205	2057	0.05638137899031415	0.03383688148246456	0.02085598403315889	0.07886070111327834	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_primary	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	ODC1	author_patient	24	NA	donor_equal_mean_log1pCP10k	0.07221662061549564	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	UniProt:P11926	CARE2025_primary	Lymphoid	55	24	2765	2575	0.047824374893854736	0.05581587830613206	0.027514260220624833	0.11214370688067883	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_primary	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	ODC1	author_patient	51	NA	donor_equal_mean_log1pCP10k	0.07287974436913901	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	UniProt:P11926	CARE2025_primary	Myeloid	55	51	33051	33034	0.06177210761149456	0.06706392239738114	0.045807390278929584	0.09087006684891757	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_primary	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	ODC1	author_patient	55	NA	donor_equal_mean_log1pCP10k	0.13101168195239976	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	UniProt:P11926	CARE2025_primary	Neoplastic	55	55	133107	133107	0.1397770023474532	0.10767019391789111	0.07726571346048364	0.1531181206622798	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_primary	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	ODC1	author_patient	23	NA	donor_equal_mean_log1pCP10k	0.05045232048163127	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	UniProt:P11926	CARE2025_primary	Neuron	55	23	7482	7352	0.09443397659022329	0.0464274198247108	0.02425843644578917	0.05746652443323996	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_primary	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	ODC1	author_patient	20	NA	donor_equal_mean_log1pCP10k	0.08134134089725514	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	UniProt:P11926	CARE2025_primary	OPC	55	20	5657	5503	0.08032030152390782	0.048226146581745594	0.03244831559276529	0.09365075558458749	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_primary	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	ODC1	author_patient	32	NA	donor_equal_mean_log1pCP10k	0.03921885281658849	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	UniProt:P11926	CARE2025_primary	Oligodendrocyte	55	32	13481	13385	0.030354744949096794	0.024014806572797323	0.010642596732361254	0.04345442966341688	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_primary	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	ODC1	author_patient	32	NA	donor_equal_mean_log1pCP10k	0.05654778039879865	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	UniProt:P11926	CARE2025_primary	Unresolved	55	32	5079	4940	0.04519806391261928	0.03702149479191845	0.017703475497131884	0.07825555619959605	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_primary	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	ODC1	author_patient	30	NA	donor_equal_mean_log1pCP10k	0.048044958480334625	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	UniProt:P11926	CARE2025_primary	Vascular	55	30	3053	2872	0.05317969463080451	0.0357800274178888	0.011677439097279939	0.06497076445137537	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_primary	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	PAOX	author_patient	21	NA	donor_equal_mean_log1pCP10k	0.026289177472303405	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:196743	CARE2025_primary	Astrocyte	55	21	2205	2057	0.04575160176512431	0.017928581799181435	0.010707896941575928	0.04099900895067761	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_primary	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	PAOX	author_patient	24	NA	donor_equal_mean_log1pCP10k	0.03311837785787522	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:196743	CARE2025_primary	Lymphoid	55	24	2765	2575	0.023283224387377382	0.028437145406891934	0.015951312024728576	0.05061845731909682	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_primary	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	PAOX	author_patient	51	NA	donor_equal_mean_log1pCP10k	0.07342229532473594	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:196743	CARE2025_primary	Myeloid	55	51	33051	33034	0.07174722139136784	0.06695844041879213	0.04353149146949696	0.11028344690122233	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_primary	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	PAOX	author_patient	55	NA	donor_equal_mean_log1pCP10k	0.021451202858545234	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:196743	CARE2025_primary	Neoplastic	55	55	133107	133107	0.02885637234217022	0.019333870099536854	0.015591404944205977	0.027410038357839006	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_primary	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	PAOX	author_patient	23	NA	donor_equal_mean_log1pCP10k	0.024323782135830346	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:196743	CARE2025_primary	Neuron	55	23	7482	7352	0.055359614027840946	0.02436265815390358	0.015996546002213535	0.033374048962576265	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_primary	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	PAOX	author_patient	20	NA	donor_equal_mean_log1pCP10k	0.01872307255936711	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:196743	CARE2025_primary	OPC	55	20	5657	5503	0.025276488628717248	0.013259116885491045	0.0046853188995509025	0.027858773790930474	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_primary	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	PAOX	author_patient	32	NA	donor_equal_mean_log1pCP10k	0.0708450555369161	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:196743	CARE2025_primary	Oligodendrocyte	55	32	13481	13385	0.06850195205042044	0.06213122672965448	0.04580019227825767	0.09217234685841959	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
