cancer	cohort	stage_id	run_id	analysis_version	analysis_type	metabolite_key	metabolite_name	gene	unit	n	n_reference	effect_type	effect	ci_lower	ci_upper	p_value	q_value	test_family	family_n_evaluable	status	reason	source_id	study	tissue	enrichment	technology	annotation_level	cell_type	n_cells	n_patients_ge20	patient_cells_min	patient_cells_q25	patient_cells_median	patient_cells_q75	patient_cells_max	n_specimens	composition_eligible
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	N	unsorted	SC3Pv3	subtype	cS24 (Fibro BMP-producing)	80	2	1	6.0	10.0	22.0	41	5	True
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	N	unsorted	SC3Pv3	subtype	cS25 (Fibro CCL8+)	157	2	2	5.75	21.5	55.0	112	4	True
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	N	unsorted	SC3Pv3	subtype	cS26 (Myofibro)	19	0	1	2.5	3.5	5.75	11	4	True
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	N	unsorted	SC3Pv3	subtype	cS31 (CAF stem niche Fibro-like)	5	0	2	2.25	2.5	2.75	3	2	True
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	N	unsorted	SC3Pv3	subtype	cS32 (Smooth Muscle)	62	2	2	3.0	5.0	25.0	27	5	True
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	N	unsorted	SC3Pv3	subtype	cS33 (Schwann)	38	0	1	2.5	9.5	16.5	18	4	True
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	N	unsorted	SC3Pv3	subtype	cTNI01 (CD4+ IL7R+)	166	2	8	10.0	15.0	29.0	104	5	True
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	N	unsorted	SC3Pv3	subtype	cTNI02 (CD4+ IL7R+SELL+)	574	4	5	34.0	57.0	146.0	332	5	True
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	N	unsorted	SC3Pv3	subtype	cTNI03 (CD4+ IL7R+HSP+)	3	0	3	3.0	3.0	3.0	3	1	True
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	N	unsorted	SC3Pv3	subtype	cTNI04 (CD4+ IL7R+CCL5+)	265	3	11	19.0	37.0	70.0	128	5	True
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	N	unsorted	SC3Pv3	subtype	cTNI05 (CD4+ IL17+)	8	0	1	1.0	1.5	2.5	4	4	True
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	N	unsorted	SC3Pv3	subtype	cTNI06 (CD4+ TFH)	325	3	1	14.0	37.0	52.0	221	5	True
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	N	unsorted	SC3Pv3	subtype	cTNI07 (CD4+ CXCL13+)	2	0	2	2.0	2.0	2.0	2	1	True
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	N	unsorted	SC3Pv3	subtype	cTNI08 (CD4+ Treg)	73	1	5	6.0	7.0	17.0	38	5	True
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	N	unsorted	SC3Pv3	subtype	cTNI09 (CD4+ Treg prolif)	10	0	2	2.0	2.0	4.0	6	3	True
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	N	unsorted	SC3Pv3	subtype	cTNI10 (CD8+ IL7R+)	188	4	10	27.0	38.0	50.0	63	5	True
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	N	unsorted	SC3Pv3	subtype	cTNI11 (CD8+GZMK+)	115	2	2	8.0	12.0	41.0	52	5	True
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	N	unsorted	SC3Pv3	subtype	cTNI12 (CD8+ IL7R+)	26	0	2	2.75	6.5	10.25	11	4	True
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	N	unsorted	SC3Pv3	subtype	cTNI13 (CD8+ T IL17+)	4	0	1	1.0	1.0	1.5	2	3	True
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	N	unsorted	SC3Pv3	subtype	cTNI14 (CD8+ CXCL13+)	6	0	1	2.0	3.0	4.0	5	2	True
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	N	unsorted	SC3Pv3	subtype	cTNI16 (CD8+ CXCL13+ prolif)	2	0	1	1.0	1.0	1.0	1	2	True
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	N	unsorted	SC3Pv3	subtype	cTNI17 (gd-like T)	258	4	16	26.0	40.0	78.0	98	5	True
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	N	unsorted	SC3Pv3	subtype	cTNI18 (gd-like T PDCD1+)	2	0	1	1.0	1.0	1.0	1	2	True
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	N	unsorted	SC3Pv3	subtype	cTNI19 (gd-like T prolif)	1	0	1	1.0	1.0	1.0	1	1	True
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	N	unsorted	SC3Pv3	subtype	cTNI20 (PLZF+ T)	76	2	1	2.0	6.0	26.0	41	5	True
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	N	unsorted	SC3Pv3	subtype	cTNI21 (PLZF+ T prolif)	6	0	2	2.5	3.0	3.5	4	2	True
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	N	unsorted	SC3Pv3	subtype	cTNI22 (cTNI22)	23	0	1	2.5	6.0	9.25	10	4	True
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	N	unsorted	SC3Pv3	subtype	cTNI23 (NK CD16A+)	26	0	2	3.0	4.0	6.0	11	5	True
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	N	unsorted	SC3Pv3	subtype	cTNI24 (NK GZMK+)	53	1	4	5.0	6.0	13.0	25	5	True
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	N	unsorted	SC3Pv3	subtype	cTNI25 (NK XCL1+)	14	0	1	2.5	4.0	5.0	5	4	True
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	N	unsorted	SC3Pv3	subtype	cTNI26 (ILC3)	69	1	5	6.0	12.0	16.0	30	5	True
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	T	CD45pCD3nCD19nMACS	SC3Pv2	subtype	cB1 (B IGD+IgM+)	1	0	1	1.0	1.0	1.0	1	1	False
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	T	CD45pCD3nCD19nMACS	SC3Pv2	subtype	cB2 (B GC-like)	16	0	16	16.0	16.0	16.0	16	1	False
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	T	CD45pCD3nCD19nMACS	SC3Pv2	subtype	cE01 (Stem/TA-like)	79	1	79	79.0	79.0	79.0	79	1	False
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	T	CD45pCD3nCD19nMACS	SC3Pv2	subtype	cE02 (Stem/TA-like/Immature Goblet)	79	1	79	79.0	79.0	79.0	79	1	False
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	T	CD45pCD3nCD19nMACS	SC3Pv2	subtype	cE03 (Stem/TA-like prolif)	56	1	56	56.0	56.0	56.0	56	1	False
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	T	CD45pCD3nCD19nMACS	SC3Pv2	subtype	cE04 (Enterocyte 1)	15	0	15	15.0	15.0	15.0	15	1	False
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	T	CD45pCD3nCD19nMACS	SC3Pv2	subtype	cE05 (Enterocyte 2)	37	1	37	37.0	37.0	37.0	37	1	False
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	T	CD45pCD3nCD19nMACS	SC3Pv2	subtype	cE06 (Immature Goblet)	78	1	78	78.0	78.0	78.0	78	1	False
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	T	CD45pCD3nCD19nMACS	SC3Pv2	subtype	cE08 (Goblet)	26	1	26	26.0	26.0	26.0	26	1	False
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	T	CD45pCD3nCD19nMACS	SC3Pv2	subtype	cE10 (Tuft)	4	0	4	4.0	4.0	4.0	4	1	False
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	T	CD45pCD3nCD19nMACS	SC3Pv2	subtype	cE11 (Enteroendocrine)	3	0	3	3.0	3.0	3.0	3	1	False
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	T	CD45pCD3nCD19nMACS	SC3Pv2	subtype	cM01 (Monocyte)	213	1	213	213.0	213.0	213.0	213	1	False
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	T	CD45pCD3nCD19nMACS	SC3Pv2	subtype	cM02 (Macrophage-like)	131	1	131	131.0	131.0	131.0	131	1	False
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	T	CD45pCD3nCD19nMACS	SC3Pv2	subtype	cM03 (DC1)	2	0	2	2.0	2.0	2.0	2	1	False
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	T	CD45pCD3nCD19nMACS	SC3Pv2	subtype	cM04 (DC2)	9	0	9	9.0	9.0	9.0	9	1	False
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	T	CD45pCD3nCD19nMACS	SC3Pv2	subtype	cM05 (DC2 C1Q+)	6	0	6	6.0	6.0	6.0	6	1	False
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	T	CD45pCD3nCD19nMACS	SC3Pv2	subtype	cM06 (DC IL22RA2)	3	0	3	3.0	3.0	3.0	3	1	False
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	T	CD45pCD3nCD19nMACS	SC3Pv2	subtype	cM07 (pDC)	5	0	5	5.0	5.0	5.0	5	1	False
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	T	CD45pCD3nCD19nMACS	SC3Pv2	subtype	cM09 (mregDC)	13	0	13	13.0	13.0	13.0	13	1	False
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	T	CD45pCD3nCD19nMACS	SC3Pv2	subtype	cM10 (Granulocyte)	49	1	49	49.0	49.0	49.0	49	1	False
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	T	CD45pCD3nCD19nMACS	SC3Pv2	subtype	cMA01 (Mast)	38	1	38	38.0	38.0	38.0	38	1	False
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	T	CD45pCD3nCD19nMACS	SC3Pv2	subtype	cP2 (Plasma IgG)	4	0	4	4.0	4.0	4.0	4	1	False
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	T	CD45pCD3nCD19nMACS	SC3Pv2	subtype	cS02 (Endo capillary)	1	0	1	1.0	1.0	1.0	1	1	False
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	T	CD45pCD3nCD19nMACS	SC3Pv2	subtype	cS05 (Endo venous)	1	0	1	1.0	1.0	1.0	1	1	False
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	T	CD45pCD3nCD19nMACS	SC3Pv2	subtype	cS10 (Endo tip cells)	1	0	1	1.0	1.0	1.0	1	1	False
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	T	CD45pCD3nCD19nMACS	SC3Pv2	subtype	cS12 (Endo)	1	0	1	1.0	1.0	1.0	1	1	False
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	T	CD45pCD3nCD19nMACS	SC3Pv2	subtype	cS13 (Endo venous-like)	14	0	14	14.0	14.0	14.0	14	1	False
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	T	CD45pCD3nCD19nMACS	SC3Pv2	subtype	cS17 (Pericyte)	1	0	1	1.0	1.0	1.0	1	1	False
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	T	CD45pCD3nCD19nMACS	SC3Pv2	subtype	cTNI01 (CD4+ IL7R+)	2	0	2	2.0	2.0	2.0	2	1	False
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	T	CD45pCD3nCD19nMACS	SC3Pv2	subtype	cTNI03 (CD4+ IL7R+HSP+)	2	0	2	2.0	2.0	2.0	2	1	False
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	T	CD45pCD3nCD19nMACS	SC3Pv2	subtype	cTNI04 (CD4+ IL7R+CCL5+)	1	0	1	1.0	1.0	1.0	1	1	False
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	T	CD45pCD3nCD19nMACS	SC3Pv2	subtype	cTNI05 (CD4+ IL17+)	1	0	1	1.0	1.0	1.0	1	1	False
