gene	kegg_gene	candidate_ids	status	in_any_pathway
BLNK	hsa:29760	hsa:29760	PRIMARY_SYMBOL	True
ARHGEF7	hsa:8874	hsa:8874	PRIMARY_SYMBOL	True
G6PC3	hsa:92579	hsa:92579	PRIMARY_SYMBOL	True
ZNF609	hsa:23060	hsa:23060	PRIMARY_SYMBOL	False
CRYBG2	hsa:55057	hsa:55057	PRIMARY_SYMBOL	False
NHLRC3	hsa:387921	hsa:387921	PRIMARY_SYMBOL	False
ARCN1	hsa:372	hsa:372	PRIMARY_SYMBOL	False
TYW1	hsa:55253	hsa:55253	PRIMARY_SYMBOL	False
VPS28	hsa:51160	hsa:51160	PRIMARY_SYMBOL	True
CENPE	hsa:1062	hsa:1062	PRIMARY_SYMBOL	True
KDM3A	hsa:55818	hsa:55818	PRIMARY_SYMBOL	True
ECHDC1	hsa:55862	hsa:55862	PRIMARY_SYMBOL	True
AK4	hsa:205	hsa:205	PRIMARY_SYMBOL	True
MRPS15	hsa:64960	hsa:64960	PRIMARY_SYMBOL	True
DNAJC24	hsa:120526	hsa:120526	PRIMARY_SYMBOL	False
RALGAPB	hsa:57148	hsa:57148	PRIMARY_SYMBOL	True
TRIP11	hsa:9321	hsa:9321	PRIMARY_SYMBOL	False
SWSAP1	hsa:126074	hsa:126074	PRIMARY_SYMBOL	False
TMCC1	hsa:23023	hsa:23023	PRIMARY_SYMBOL	False
SH3D19	hsa:152503	hsa:152503	PRIMARY_SYMBOL	False
UBD	hsa:10537	hsa:10537	PRIMARY_SYMBOL	False
IAH1	hsa:285148	hsa:285148	PRIMARY_SYMBOL	False
DNAJC11	hsa:55735	hsa:55735	PRIMARY_SYMBOL	False
AC244090.1			UNMAPPED	False
TAF1D	hsa:79101	hsa:79101	PRIMARY_SYMBOL	False
SERPINB6	hsa:5269	hsa:5269	PRIMARY_SYMBOL	True
ZNF326	hsa:284695	hsa:284695	PRIMARY_SYMBOL	False
RPUSD2	hsa:27079	hsa:27079	PRIMARY_SYMBOL	False
NIPA1	hsa:123606	hsa:123606	PRIMARY_SYMBOL	False
C1orf123	hsa:54987	hsa:54987	UNIQUE_ALIAS	False
PDZRN3	hsa:23024	hsa:23024	PRIMARY_SYMBOL	False
EHMT1	hsa:79813	hsa:79813	PRIMARY_SYMBOL	True
ATAD3A	hsa:55210	hsa:55210	PRIMARY_SYMBOL	False
PINK1	hsa:65018	hsa:65018	PRIMARY_SYMBOL	True
YBX1	hsa:4904	hsa:4904	PRIMARY_SYMBOL	False
SASH1	hsa:23328	hsa:23328	PRIMARY_SYMBOL	False
CCDC58	hsa:131076	hsa:131076	UNIQUE_ALIAS	False
RUBCN	hsa:9711	hsa:9711	PRIMARY_SYMBOL	True
EIF3J	hsa:8669	hsa:8669	PRIMARY_SYMBOL	False
TLDC1	hsa:57707	hsa:57707	UNIQUE_ALIAS	True
SPCS1	hsa:28972	hsa:28972	PRIMARY_SYMBOL	True
PDCD11	hsa:22984	hsa:22984	PRIMARY_SYMBOL	False
LINC01355			UNMAPPED	False
RBBP4	hsa:5928	hsa:5928	PRIMARY_SYMBOL	True
KCNMB4	hsa:27345	hsa:27345	PRIMARY_SYMBOL	True
AC144450.1			UNMAPPED	False
EML2	hsa:24139	hsa:24139	PRIMARY_SYMBOL	False
C4orf3	hsa:401152	hsa:401152	UNIQUE_ALIAS	True
TMEM218	hsa:219854	hsa:219854	PRIMARY_SYMBOL	False
MIR4435-2HG	hsa:541471	hsa:541471	PRIMARY_SYMBOL	False
WDR44	hsa:54521	hsa:54521	PRIMARY_SYMBOL	False
PPIF	hsa:10105	hsa:10105	PRIMARY_SYMBOL	True
LTA4H	hsa:4048	hsa:4048	PRIMARY_SYMBOL	True
GJB2	hsa:2706	hsa:2706	PRIMARY_SYMBOL	False
MCUR1	hsa:63933	hsa:63933	PRIMARY_SYMBOL	False
PDLIM7	hsa:9260	hsa:9260	PRIMARY_SYMBOL	True
PRIM2	hsa:5558	hsa:5558	PRIMARY_SYMBOL	True
RGS1	hsa:5996	hsa:5996	PRIMARY_SYMBOL	False
ZNF697	hsa:90874	hsa:90874	PRIMARY_SYMBOL	False
ZFYVE9	hsa:9372	hsa:9372	PRIMARY_SYMBOL	True
MEN1	hsa:4221	hsa:4221	PRIMARY_SYMBOL	True
PLAGL2	hsa:5326	hsa:5326	PRIMARY_SYMBOL	False
B3GALT6	hsa:126792	hsa:126792	PRIMARY_SYMBOL	True
ZDHHC1	hsa:29800	hsa:29800	PRIMARY_SYMBOL	True
FASTKD3	hsa:79072	hsa:79072	PRIMARY_SYMBOL	False
PRKACB	hsa:5567	hsa:5567	PRIMARY_SYMBOL	True
PDLIM5	hsa:10611	hsa:10611	PRIMARY_SYMBOL	True
FZD5	hsa:7855	hsa:7855	PRIMARY_SYMBOL	True
MICALL2	hsa:79778	hsa:79778	PRIMARY_SYMBOL	True
KCTD3	hsa:51133	hsa:51133	PRIMARY_SYMBOL	False
DIS3L	hsa:115752	hsa:115752	PRIMARY_SYMBOL	True
TMPRSS3	hsa:64699	hsa:64699	PRIMARY_SYMBOL	False
PRR13	hsa:54458	hsa:54458	PRIMARY_SYMBOL	False
DCBLD2	hsa:131566	hsa:131566	PRIMARY_SYMBOL	False
KBTBD7	hsa:84078	hsa:84078	PRIMARY_SYMBOL	False
KAT2A	hsa:2648	hsa:2648	PRIMARY_SYMBOL	True
C12orf4	hsa:57102	hsa:57102	UNIQUE_ALIAS	False
ARHGAP32	hsa:9743	hsa:9743	PRIMARY_SYMBOL	False
RUNDC1	hsa:146923	hsa:146923	PRIMARY_SYMBOL	False
DLGAP1-AS2			UNMAPPED	False
SYTL4	hsa:94121	hsa:94121	PRIMARY_SYMBOL	False
ZNF595	hsa:152687	hsa:152687	PRIMARY_SYMBOL	False
CYP51A1	hsa:1595	hsa:1595	PRIMARY_SYMBOL	True
AP006621.3			UNMAPPED	False
SLC35C2	hsa:51006	hsa:51006	UNIQUE_ALIAS	False
SNAP23	hsa:8773	hsa:8773	PRIMARY_SYMBOL	True
RNF219	hsa:79596	hsa:79596	UNIQUE_ALIAS	False
BCORL1	hsa:63035	hsa:63035	PRIMARY_SYMBOL	True
PRPF3	hsa:9129	hsa:9129	PRIMARY_SYMBOL	True
EDRF1	hsa:26098	hsa:26098	PRIMARY_SYMBOL	False
CCDC127	hsa:133957	hsa:133957	PRIMARY_SYMBOL	False
CDK18	hsa:5129	hsa:5129	PRIMARY_SYMBOL	False
AHCTF1	hsa:25909	hsa:25909	PRIMARY_SYMBOL	True
EFL1	hsa:79631	hsa:79631	PRIMARY_SYMBOL	True
PVT1	hsa:5820	hsa:5820	PRIMARY_SYMBOL	False
SHMT1	hsa:6470	hsa:6470	PRIMARY_SYMBOL	True
HSBP1L1	hsa:440498	hsa:440498	PRIMARY_SYMBOL	False
IL17RC	hsa:84818	hsa:84818	PRIMARY_SYMBOL	True
POLR1D	hsa:51082	hsa:51082	PRIMARY_SYMBOL	True
GOT1	hsa:2805	hsa:2805	PRIMARY_SYMBOL	True
CBX5	hsa:23468	hsa:23468	PRIMARY_SYMBOL	False
RBKS	hsa:64080	hsa:64080	PRIMARY_SYMBOL	True
DCTPP1	hsa:79077	hsa:79077	PRIMARY_SYMBOL	True
ODR4	hsa:54953	hsa:54953	PRIMARY_SYMBOL	False
TRUB1	hsa:142940	hsa:142940	PRIMARY_SYMBOL	False
FBH1	hsa:84893	hsa:84893	PRIMARY_SYMBOL	False
SF3B4	hsa:10262	hsa:10262	PRIMARY_SYMBOL	True
PPP1R3G	hsa:648791	hsa:648791	PRIMARY_SYMBOL	False
FANK1	hsa:92565	hsa:92565	PRIMARY_SYMBOL	False
SYK	hsa:6850	hsa:6850	PRIMARY_SYMBOL	True
HEATR1	hsa:55127	hsa:55127	PRIMARY_SYMBOL	True
NIPAL2	hsa:79815	hsa:79815	PRIMARY_SYMBOL	False
ZFP62	hsa:643836	hsa:643836	PRIMARY_SYMBOL	False
UTP11	hsa:51118	hsa:51118	PRIMARY_SYMBOL	False
CAD	hsa:790	hsa:790	PRIMARY_SYMBOL	True
BRAT1	hsa:221927	hsa:221927	PRIMARY_SYMBOL	False
NOL4L	hsa:140688	hsa:140688	PRIMARY_SYMBOL	False
ANKRD36B	hsa:57730	hsa:57730	PRIMARY_SYMBOL	False
IMP4	hsa:92856	hsa:92856	PRIMARY_SYMBOL	True
DBN1	hsa:1627	hsa:1627	PRIMARY_SYMBOL	False
RIT1	hsa:6016	hsa:6016	PRIMARY_SYMBOL	False
NDUFB2	hsa:4708	hsa:4708	PRIMARY_SYMBOL	True
CEP76	hsa:79959	hsa:79959	PRIMARY_SYMBOL	False
ZNF845	hsa:91664	hsa:91664	PRIMARY_SYMBOL	False
AC124798.1			UNMAPPED	False
COL28A1	hsa:340267	hsa:340267	PRIMARY_SYMBOL	True
EXPH5	hsa:23086	hsa:23086	PRIMARY_SYMBOL	False
SLC12A6	hsa:9990	hsa:9990	PRIMARY_SYMBOL	False
VAT1	hsa:10493	hsa:10493	PRIMARY_SYMBOL	False
POLR3D	hsa:661	hsa:661	PRIMARY_SYMBOL	True
LINC00847			UNMAPPED	False
DCTN5	hsa:84516	hsa:84516	PRIMARY_SYMBOL	True
RPS6KB1	hsa:6198	hsa:6198	PRIMARY_SYMBOL	True
RPAP2	hsa:79871	hsa:79871	PRIMARY_SYMBOL	False
PARK7	hsa:11315	hsa:11315	PRIMARY_SYMBOL	True
SENP5	hsa:205564	hsa:205564	PRIMARY_SYMBOL	False
TNIP2	hsa:79155	hsa:79155	PRIMARY_SYMBOL	False
PCBD1	hsa:5092	hsa:5092	PRIMARY_SYMBOL	True
CDK5RAP2	hsa:55755	hsa:55755	PRIMARY_SYMBOL	False
KRIT1	hsa:889	hsa:889	PRIMARY_SYMBOL	True
TRERF1	hsa:55809	hsa:55809	PRIMARY_SYMBOL	False
KHDC4	hsa:22889	hsa:22889	PRIMARY_SYMBOL	False
VIM	hsa:7431	hsa:7431	PRIMARY_SYMBOL	True
RABL3	hsa:285282	hsa:285282	PRIMARY_SYMBOL	False
IMPA2	hsa:3613	hsa:3613	PRIMARY_SYMBOL	True
TROAP	hsa:10024	hsa:10024	PRIMARY_SYMBOL	False
THOC5	hsa:8563	hsa:8563	PRIMARY_SYMBOL	True
C2CD5	hsa:9847	hsa:9847	PRIMARY_SYMBOL	True
ZNF611	hsa:81856	hsa:81856	PRIMARY_SYMBOL	False
SDC3	hsa:9672	hsa:9672	PRIMARY_SYMBOL	True
JMJD8	hsa:339123	hsa:339123	PRIMARY_SYMBOL	False
CTGF	hsa:1490	hsa:1490	UNIQUE_ALIAS	True
ASB13	hsa:79754	hsa:79754	PRIMARY_SYMBOL	False
ALKBH1	hsa:8846	hsa:8846	PRIMARY_SYMBOL	False
CYTH3	hsa:9265	hsa:9265	PRIMARY_SYMBOL	True
CCDC57	hsa:284001	hsa:284001	PRIMARY_SYMBOL	False
AC112907.3			UNMAPPED	False
PSAP	hsa:5660	hsa:5660	PRIMARY_SYMBOL	True
STOML2	hsa:30968	hsa:30968	PRIMARY_SYMBOL	False
IFIH1	hsa:64135	hsa:64135	PRIMARY_SYMBOL	True
EMC6	hsa:83460	hsa:83460	PRIMARY_SYMBOL	False
PLK2	hsa:10769	hsa:10769	PRIMARY_SYMBOL	True
EPG5	hsa:57724	hsa:57724	PRIMARY_SYMBOL	True
SYNE4	hsa:163183	hsa:163183	PRIMARY_SYMBOL	False
ANK3	hsa:288	hsa:288	PRIMARY_SYMBOL	True
SON	hsa:6651	hsa:6651	PRIMARY_SYMBOL	False
AVPI1	hsa:60370	hsa:60370	PRIMARY_SYMBOL	False
HSD17B11	hsa:51170	hsa:51170	PRIMARY_SYMBOL	True
OTUB2	hsa:78990	hsa:78990	PRIMARY_SYMBOL	False
MCCC2	hsa:64087	hsa:64087	PRIMARY_SYMBOL	True
KMT5C	hsa:84787	hsa:84787	PRIMARY_SYMBOL	True
PATJ	hsa:10207	hsa:10207	PRIMARY_SYMBOL	True
DHRS4L2	hsa:317749	hsa:317749	PRIMARY_SYMBOL	True
NUDT6	hsa:11162	hsa:11162	PRIMARY_SYMBOL	False
RNF115	hsa:27246	hsa:27246	PRIMARY_SYMBOL	False
SLC26A3	hsa:1811	hsa:1811	PRIMARY_SYMBOL	True
AL117382.1			UNMAPPED	False
PRSS22	hsa:64063	hsa:64063	PRIMARY_SYMBOL	False
HSPA1L	hsa:3305	hsa:3305	PRIMARY_SYMBOL	True
SHKBP1	hsa:92799	hsa:92799	PRIMARY_SYMBOL	False
METTL18	hsa:92342	hsa:92342	PRIMARY_SYMBOL	False
CNNM2	hsa:54805	hsa:54805	PRIMARY_SYMBOL	False
XPC	hsa:7508	hsa:7508	PRIMARY_SYMBOL	True
POLDIP2	hsa:26073	hsa:26073	PRIMARY_SYMBOL	False
LINC02086			UNMAPPED	False
ISG20L2	hsa:81875	hsa:81875	PRIMARY_SYMBOL	False
SCARB1	hsa:949	hsa:949	PRIMARY_SYMBOL	True
SENP7	hsa:57337	hsa:57337	PRIMARY_SYMBOL	False
RETREG2	hsa:79137	hsa:79137	PRIMARY_SYMBOL	False
EPN1	hsa:29924	hsa:29924	PRIMARY_SYMBOL	True
FKBP15	hsa:23307	hsa:23307	PRIMARY_SYMBOL	False
TIPIN	hsa:54962	hsa:54962	PRIMARY_SYMBOL	False
BOK-AS1			UNMAPPED	False
ZNF143	hsa:7702	hsa:7702	PRIMARY_SYMBOL	True
KBTBD3	hsa:143879	hsa:143879	PRIMARY_SYMBOL	False
RNF5	hsa:6048	hsa:6048	PRIMARY_SYMBOL	True
CD3EAP	hsa:10849	hsa:10849	UNIQUE_ALIAS	True
MTMR3	hsa:8897	hsa:8897	PRIMARY_SYMBOL	True
CDK9	hsa:1025	hsa:1025	PRIMARY_SYMBOL	True
ZMYM3	hsa:9203	hsa:9203	PRIMARY_SYMBOL	False
GLYR1	hsa:84656	hsa:84656	PRIMARY_SYMBOL	False
HGD	hsa:3081	hsa:3081	PRIMARY_SYMBOL	True
MAST3	hsa:23031	hsa:23031	PRIMARY_SYMBOL	False
AC073263.2			UNMAPPED	False
TXLNA	hsa:200081	hsa:200081	PRIMARY_SYMBOL	False
MND1	hsa:84057	hsa:84057	PRIMARY_SYMBOL	False
OAS1	hsa:4938	hsa:4938	PRIMARY_SYMBOL	True
SHQ1	hsa:55164	hsa:55164	PRIMARY_SYMBOL	False
PTPRC	hsa:5788	hsa:5788	PRIMARY_SYMBOL	True
CRY2	hsa:1408	hsa:1408	PRIMARY_SYMBOL	True
TYW3	hsa:127253	hsa:127253	PRIMARY_SYMBOL	False
CERK	hsa:64781	hsa:64781	PRIMARY_SYMBOL	True
LINC00513			UNMAPPED	False
CDK5RAP3	hsa:80279	hsa:80279	PRIMARY_SYMBOL	False
INPP5A	hsa:3632	hsa:3632	PRIMARY_SYMBOL	True
BPGM	hsa:669	hsa:669	PRIMARY_SYMBOL	True
STAG1	hsa:10274	hsa:10274	PRIMARY_SYMBOL	True
THEM6	hsa:51337	hsa:51337	PRIMARY_SYMBOL	False
USP49	hsa:25862	hsa:25862	PRIMARY_SYMBOL	False
PSKH1	hsa:5681	hsa:5681	PRIMARY_SYMBOL	False
PCBP4	hsa:57060	hsa:57060	PRIMARY_SYMBOL	False
SRSF9	hsa:8683	hsa:8683	PRIMARY_SYMBOL	True
CYBC1	hsa:79415	hsa:79415	PRIMARY_SYMBOL	False
GPHN	hsa:10243	hsa:10243	PRIMARY_SYMBOL	True
METTL6	hsa:131965	hsa:131965	PRIMARY_SYMBOL	False
ANKRD16	hsa:54522	hsa:54522	PRIMARY_SYMBOL	False
PRMT1	hsa:3276	hsa:3276	PRIMARY_SYMBOL	True
MORF4L2	hsa:9643	hsa:9643	PRIMARY_SYMBOL	True
SRPK1	hsa:6732	hsa:6732	PRIMARY_SYMBOL	True
TRIM54	hsa:57159	hsa:57159	PRIMARY_SYMBOL	True
MLXIP	hsa:22877	hsa:22877	PRIMARY_SYMBOL	True
GPR143	hsa:4935	hsa:4935	PRIMARY_SYMBOL	False
RAPGEFL1	hsa:51195	hsa:51195	PRIMARY_SYMBOL	False
RAB27A	hsa:5873	hsa:5873	PRIMARY_SYMBOL	True
RAB5A	hsa:5868	hsa:5868	PRIMARY_SYMBOL	True
MBTPS1	hsa:8720	hsa:8720	PRIMARY_SYMBOL	True
FUOM	hsa:282969	hsa:282969	PRIMARY_SYMBOL	True
KDM5B	hsa:10765	hsa:10765	PRIMARY_SYMBOL	False
TMEM99			UNMAPPED	False
SLC16A5	hsa:9121	hsa:9121	PRIMARY_SYMBOL	False
TCF3	hsa:6929	hsa:6929	PRIMARY_SYMBOL	True
UMAD1	hsa:729852	hsa:729852	PRIMARY_SYMBOL	False
CREBZF	hsa:58487	hsa:58487	PRIMARY_SYMBOL	False
AC024257.3			UNMAPPED	False
RRP15	hsa:51018	hsa:51018	PRIMARY_SYMBOL	False
AP3D1	hsa:8943	hsa:8943	PRIMARY_SYMBOL	True
HMOX1	hsa:3162	hsa:3162	PRIMARY_SYMBOL	True
SLC25A20	hsa:788	hsa:788	PRIMARY_SYMBOL	True
SAMD10	hsa:140700	hsa:140700	PRIMARY_SYMBOL	False
SEC31A	hsa:22872	hsa:22872	PRIMARY_SYMBOL	True
CHRNA5	hsa:1138	hsa:1138	PRIMARY_SYMBOL	True
SLC30A2	hsa:7780	hsa:7780	PRIMARY_SYMBOL	False
TBRG1	hsa:84897	hsa:84897	PRIMARY_SYMBOL	False
MACF1	hsa:23499	hsa:23499	PRIMARY_SYMBOL	False
TPR	hsa:7175	hsa:7175	PRIMARY_SYMBOL	True
SRP19	hsa:6728	hsa:6728	PRIMARY_SYMBOL	True
BCL11A	hsa:53335	hsa:53335	PRIMARY_SYMBOL	False
NUDT18	hsa:79873	hsa:79873	PRIMARY_SYMBOL	False
NAP1L4	hsa:4676	hsa:4676	PRIMARY_SYMBOL	False
LIMK1	hsa:3984	hsa:3984	PRIMARY_SYMBOL	True
TOPBP1	hsa:11073	hsa:11073	PRIMARY_SYMBOL	True
ODC1	hsa:4953	hsa:4953	PRIMARY_SYMBOL	True
ITGA9	hsa:3680	hsa:3680	PRIMARY_SYMBOL	True
PCGF2	hsa:7703	hsa:7703	PRIMARY_SYMBOL	True
UBE2Q1	hsa:55585	hsa:55585	PRIMARY_SYMBOL	True
ABCA2	hsa:20	hsa:20	PRIMARY_SYMBOL	True
PPP3CC	hsa:5533	hsa:5533	PRIMARY_SYMBOL	True
EPB41L4B	hsa:54566	hsa:54566	PRIMARY_SYMBOL	True
REXO1	hsa:57455	hsa:57455	PRIMARY_SYMBOL	True
EXT2	hsa:2132	hsa:2132	PRIMARY_SYMBOL	True
SOCS4	hsa:122809	hsa:122809	PRIMARY_SYMBOL	True
COX17	hsa:10063	hsa:10063	PRIMARY_SYMBOL	True
FGFR1OP	hsa:11116	hsa:11116	UNIQUE_ALIAS	False
SHISA5	hsa:51246	hsa:51246	PRIMARY_SYMBOL	True
GINS1	hsa:9837	hsa:9837	PRIMARY_SYMBOL	False
HOXB7	hsa:3217	hsa:3217	PRIMARY_SYMBOL	False
PDZK1IP1	hsa:10158	hsa:10158	PRIMARY_SYMBOL	False
PARP8	hsa:79668	hsa:79668	PRIMARY_SYMBOL	False
ZNF638	hsa:27332	hsa:27332	PRIMARY_SYMBOL	False
KDM6A	hsa:7403	hsa:7403	PRIMARY_SYMBOL	True
ZNF552	hsa:79818	hsa:79818	PRIMARY_SYMBOL	False
KCNQ1OT1	hsa:10984	hsa:10984	PRIMARY_SYMBOL	False
GPR82	hsa:27197	hsa:27197	PRIMARY_SYMBOL	False
TAF5L	hsa:27097	hsa:27097	PRIMARY_SYMBOL	True
ACAP2	hsa:23527	hsa:23527	PRIMARY_SYMBOL	True
CXCL2	hsa:2920	hsa:2920	PRIMARY_SYMBOL	True
SIM2	hsa:6493	hsa:6493	PRIMARY_SYMBOL	False
TMEM238L	hsa:100289255	hsa:100289255	PRIMARY_SYMBOL	False
HMGXB4	hsa:10042	hsa:10042	PRIMARY_SYMBOL	False
AL121603.2			UNMAPPED	False
RPP14	hsa:11102	hsa:11102	PRIMARY_SYMBOL	False
SARS2	hsa:54938	hsa:54938	PRIMARY_SYMBOL	True
PRPF38B	hsa:55119	hsa:55119	PRIMARY_SYMBOL	True
XYLT1	hsa:64131	hsa:64131	PRIMARY_SYMBOL	True
MBOAT2	hsa:129642	hsa:129642	PRIMARY_SYMBOL	True
SAMD9L	hsa:219285	hsa:219285	PRIMARY_SYMBOL	False
NR4A2	hsa:4929	hsa:4929	PRIMARY_SYMBOL	True
GJB5	hsa:2709	hsa:2709	PRIMARY_SYMBOL	False
CAMK2N1	hsa:55450	hsa:55450	PRIMARY_SYMBOL	False
EIF2AK1	hsa:27102	hsa:27102	PRIMARY_SYMBOL	True
PIEZO1	hsa:9780	hsa:9780	PRIMARY_SYMBOL	False
TDO2	hsa:6999	hsa:6999	PRIMARY_SYMBOL	True
AP3B1	hsa:8546	hsa:8546	PRIMARY_SYMBOL	True
HERC2	hsa:8924	hsa:8924	PRIMARY_SYMBOL	True
PRR12	hsa:57479	hsa:57479	PRIMARY_SYMBOL	False
CGRRF1	hsa:10668	hsa:10668	PRIMARY_SYMBOL	False
POLD2	hsa:5425	hsa:5425	PRIMARY_SYMBOL	True
ALPP	hsa:250	hsa:250	PRIMARY_SYMBOL	True
PSMC1	hsa:5700	hsa:5700	PRIMARY_SYMBOL	True
KIF20B	hsa:9585	hsa:9585	PRIMARY_SYMBOL	True
FHL3	hsa:2275	hsa:2275	PRIMARY_SYMBOL	True
NCKAP5	hsa:344148	hsa:344148	PRIMARY_SYMBOL	False
FALEC	hsa:100874054	hsa:100874054	PRIMARY_SYMBOL	False
FOXP4-AS1			UNMAPPED	False
TTYH3	hsa:80727	hsa:80727	PRIMARY_SYMBOL	False
BTC	hsa:685	hsa:685	PRIMARY_SYMBOL	True
TMPO-AS1			UNMAPPED	False
UBE2D3	hsa:7323	hsa:7323	PRIMARY_SYMBOL	True
AIFM1	hsa:9131	hsa:9131	PRIMARY_SYMBOL	True
TMEM150A	hsa:129303	hsa:129303	PRIMARY_SYMBOL	False
CEMIP2	hsa:23670	hsa:23670	PRIMARY_SYMBOL	False
KDM4A	hsa:9682	hsa:9682	PRIMARY_SYMBOL	False
MED12	hsa:9968	hsa:9968	PRIMARY_SYMBOL	True
SNHG12			UNMAPPED	False
AXIN1	hsa:8312	hsa:8312	PRIMARY_SYMBOL	True
CEP192	hsa:55125	hsa:55125	PRIMARY_SYMBOL	False
TM4SF5	hsa:9032	hsa:9032	PRIMARY_SYMBOL	False
MCM10	hsa:55388	hsa:55388	PRIMARY_SYMBOL	False
SLC8B1	hsa:80024	hsa:80024	PRIMARY_SYMBOL	False
PLCE1	hsa:51196	hsa:51196	PRIMARY_SYMBOL	True
SRPK2	hsa:6733	hsa:6733	PRIMARY_SYMBOL	False
CWH43	hsa:80157	hsa:80157	PRIMARY_SYMBOL	False
PSD4	hsa:23550	hsa:23550	PRIMARY_SYMBOL	True
SMG5	hsa:23381	hsa:23381	PRIMARY_SYMBOL	True
FYB1	hsa:2533	hsa:2533	PRIMARY_SYMBOL	True
TRAPPC6B	hsa:122553	hsa:122553	PRIMARY_SYMBOL	False
CEP164	hsa:22897	hsa:22897	PRIMARY_SYMBOL	False
ARF6	hsa:382	hsa:382	PRIMARY_SYMBOL	True
CCNH	hsa:902	hsa:902	PRIMARY_SYMBOL	True
HIST1H4H	hsa:8365	hsa:8365	UNIQUE_ALIAS	True
DOLPP1	hsa:57171	hsa:57171	PRIMARY_SYMBOL	True
STC1	hsa:6781	hsa:6781	PRIMARY_SYMBOL	False
CASP8AP2	hsa:9994	hsa:9994	PRIMARY_SYMBOL	False
BBS4	hsa:585	hsa:585	PRIMARY_SYMBOL	False
CPLX1	hsa:10815	hsa:10815	PRIMARY_SYMBOL	True
GINS4	hsa:84296	hsa:84296	PRIMARY_SYMBOL	False
RABGAP1	hsa:23637	hsa:23637	PRIMARY_SYMBOL	False
LRFN4	hsa:78999	hsa:78999	PRIMARY_SYMBOL	True
LRRC20	hsa:55222	hsa:55222	PRIMARY_SYMBOL	False
SRPK3	hsa:26576	hsa:26576	PRIMARY_SYMBOL	False
FAN1	hsa:22909	hsa:22909	PRIMARY_SYMBOL	True
PLEKHA7	hsa:144100	hsa:144100	PRIMARY_SYMBOL	False
DENND5B	hsa:160518	hsa:160518	PRIMARY_SYMBOL	False
FAM111B	hsa:374393	hsa:374393	PRIMARY_SYMBOL	False
CRTC2	hsa:200186	hsa:200186	PRIMARY_SYMBOL	True
SLC2A13	hsa:114134	hsa:114134	PRIMARY_SYMBOL	False
CAPN13	hsa:92291	hsa:92291	PRIMARY_SYMBOL	False
JRK	hsa:8629	hsa:8629	PRIMARY_SYMBOL	False
RTCB	hsa:51493	hsa:51493	PRIMARY_SYMBOL	False
ERCC6L2	hsa:375748	hsa:375748	PRIMARY_SYMBOL	False
HDAC1	hsa:3065	hsa:3065	PRIMARY_SYMBOL	True
SOX2	hsa:6657	hsa:6657	PRIMARY_SYMBOL	True
C15orf61	hsa:145853	hsa:145853	PRIMARY_SYMBOL	False
FAM171A1	hsa:221061	hsa:221061	PRIMARY_SYMBOL	False
DOCK7	hsa:85440	hsa:85440	PRIMARY_SYMBOL	False
C1orf226	hsa:400793	hsa:400793	PRIMARY_SYMBOL	False
NELFB	hsa:25920	hsa:25920	PRIMARY_SYMBOL	True
SUMO2	hsa:6613	hsa:6613	PRIMARY_SYMBOL	True
GPATCH11	hsa:253635	hsa:253635	PRIMARY_SYMBOL	False
SLK	hsa:9748	hsa:9748	PRIMARY_SYMBOL	True
RWDD2B	hsa:10069	hsa:10069	PRIMARY_SYMBOL	False
EIF3M	hsa:10480	hsa:10480	PRIMARY_SYMBOL	False
LAGE3	hsa:8270	hsa:8270	PRIMARY_SYMBOL	False
CREB3	hsa:10488	hsa:10488	PRIMARY_SYMBOL	True
SETD2	hsa:29072	hsa:29072	PRIMARY_SYMBOL	True
ARFGEF1	hsa:10565	hsa:10565	PRIMARY_SYMBOL	True
AL161421.1			UNMAPPED	False
SNAPC1	hsa:6617	hsa:6617	PRIMARY_SYMBOL	False
NXT2	hsa:55916	hsa:55916	PRIMARY_SYMBOL	True
ABHD17A	hsa:81926	hsa:81926	PRIMARY_SYMBOL	False
TSEN34	hsa:79042	hsa:79042	PRIMARY_SYMBOL	False
AGO3	hsa:192669	hsa:192669	PRIMARY_SYMBOL	False
SUGP1	hsa:57794	hsa:57794	PRIMARY_SYMBOL	False
PRSS3	hsa:5646	hsa:5646	PRIMARY_SYMBOL	True
CIRBP	hsa:1153	hsa:1153	PRIMARY_SYMBOL	False
AC004812.2			UNMAPPED	False
NEK4	hsa:6787	hsa:6787	PRIMARY_SYMBOL	False
NDUFB9	hsa:4715	hsa:4715	PRIMARY_SYMBOL	True
SYNCRIP	hsa:10492	hsa:10492	PRIMARY_SYMBOL	False
ZFYVE16	hsa:9765	hsa:9765	PRIMARY_SYMBOL	True
ZER1	hsa:10444	hsa:10444	PRIMARY_SYMBOL	False
NAIF1	hsa:203245	hsa:203245	PRIMARY_SYMBOL	False
GPR180	hsa:160897	hsa:160897	PRIMARY_SYMBOL	False
PUS7	hsa:54517	hsa:54517	PRIMARY_SYMBOL	False
DMTN	hsa:2039	hsa:2039	PRIMARY_SYMBOL	False
SGK3	hsa:23678	hsa:23678	PRIMARY_SYMBOL	True
SMC1A	hsa:8243	hsa:8243	PRIMARY_SYMBOL	True
SEC31B	hsa:25956	hsa:25956	PRIMARY_SYMBOL	True
AL353708.3			UNMAPPED	False
FRMD8	hsa:83786	hsa:83786	PRIMARY_SYMBOL	True
RTTN	hsa:25914	hsa:25914	PRIMARY_SYMBOL	False
