module	GO	description	overlap	module_annotated_genes	term_universe_genes	universe_genes	p	genes	q_all_module_terms
pink	GO:0042063	gliogenesis	4	199	103	5553	0.507944925123866	HES1;NDRG1;MAP2K1;MAPK3	1
pink	GO:0042073	intraciliary transport	1	199	17	5553	0.462763330155655	DYNLT2B	1
pink	GO:0042088	T-helper 1 type immune response	0	199	10	5553	1		1
pink	GO:0042092	type 2 immune response	0	199	13	5553	1		1
pink	GO:0042093	T-helper cell differentiation	0	199	23	5553	1		1
pink	GO:0042098	T cell proliferation	2	199	62	5553	0.657721686360675	HES1;CEBPB	1
pink	GO:0042100	B cell proliferation	0	199	22	5553	1		1
pink	GO:0042102	positive regulation of T cell proliferation	1	199	30	5553	0.666380278127079	HES1	1
pink	GO:0042110	T cell activation	3	199	177	5553	0.956811800471552	HES1;CEBPB;RAB27A	1
pink	GO:0042113	B cell activation	3	199	88	5553	0.616732895619766	TPD52;PPP2R3C;SKAP2	1
pink	GO:0042116	macrophage activation	0	199	23	5553	1		1
pink	GO:0042119	neutrophil activation	2	199	12	5553	0.0666023708340172	STXBP2;STXBP3	1
pink	GO:0042129	regulation of T cell proliferation	2	199	52	5553	0.561492009894959	HES1;CEBPB	1
pink	GO:0042130	negative regulation of T cell proliferation	1	199	17	5553	0.462763330155655	CEBPB	1
pink	GO:0042147	retrograde transport, endosome to Golgi	0	199	50	5553	1		1
pink	GO:0042149	cellular response to glucose starvation	0	199	28	5553	1		1
pink	GO:0042157	lipoprotein metabolic process	3	199	56	5553	0.325137200072135	LYPLA1;DPM1;SVIP	1
pink	GO:0042158	lipoprotein biosynthetic process	2	199	44	5553	0.471687309311112	DPM1;SVIP	1
pink	GO:0042168	heme metabolic process	0	199	19	5553	1		1
pink	GO:0042176	regulation of protein catabolic process	8	199	193	5553	0.388254012382874	STUB1;NDUFA13;RAD23B;SNF8;SVIP;OAZ2;EGLN2;UBQLN2	1
pink	GO:0042177	negative regulation of protein catabolic process	1	199	62	5553	0.897244676190066	SVIP	1
pink	GO:0042180	cellular ketone metabolic process	2	199	78	5553	0.775820252641053	VKORC1;NDUFA9	1
pink	GO:0042181	ketone biosynthetic process	1	199	18	5553	0.482075125187993	NDUFA9	1
pink	GO:0042246	tissue regeneration	0	199	28	5553	1		1
pink	GO:0042254	ribosome biogenesis	9	199	227	5553	0.426882188666209	RPL7;EIF4A3;PIN4;C1D;GAR1;SIRT7;EMG1;RPF1;ZNF622	1
pink	GO:0042255	ribosome assembly	0	199	50	5553	1		1
pink	GO:0042267	natural killer cell mediated cytotoxicity	1	199	20	5553	0.518650822126328	RAB27A	1
pink	GO:0042269	regulation of natural killer cell mediated cytotoxicity	0	199	10	5553	1		1
pink	GO:0042273	ribosomal large subunit biogenesis	3	199	58	5553	0.344986350920196	RPL7;RPF1;ZNF622	1
pink	GO:0042274	ribosomal small subunit biogenesis	1	199	78	5553	0.943122432481698	EMG1	1
pink	GO:0042278	purine nucleoside metabolic process	1	199	10	5553	0.305973632139476	MTAP	1
pink	GO:0042303	molting cycle	0	199	30	5553	1		1
pink	GO:0042304	regulation of fatty acid biosynthetic process	0	199	17	5553	1		1
pink	GO:0042306	regulation of protein import into nucleus	2	199	31	5553	0.305759285988507	TARDBP;HYAL2	1
pink	GO:0042307	positive regulation of protein import into nucleus	2	199	23	5553	0.198565271552289	TARDBP;HYAL2	1
pink	GO:0042310	vasoconstriction	0	199	14	5553	1		1
pink	GO:0042311	vasodilation	0	199	10	5553	1		1
pink	GO:0042325	regulation of phosphorylation	8	199	352	5553	0.943317707927388	HES1;NDUFS4;RAP1A;TARDBP;ZNF622;MAP2K1;HYAL2;MAPK3	1
pink	GO:0042326	negative regulation of phosphorylation	2	199	134	5553	0.956776630664671	TARDBP;HYAL2	1
pink	GO:0042327	positive regulation of phosphorylation	5	199	199	5553	0.848403675780226	HES1;RAP1A;ZNF622;MAP2K1;MAPK3	1
pink	GO:0042330	taxis	5	199	119	5553	0.424108489058239	CXCL17;CKLF;MAP2K1;MAPK3;NBL1	1
pink	GO:0042391	regulation of membrane potential	3	199	96	5553	0.67531244502988	EIF4A3;ATP1A1;PPP2R3C	1
pink	GO:0042398	cellular modified amino acid biosynthetic process	1	199	15	5553	0.421964338148537	ACADM	1
pink	GO:0042401	biogenic amine biosynthetic process	1	199	14	5553	0.400423308802387	OAZ2	1
pink	GO:0042407	cristae formation	1	199	13	5553	0.378083716675758	MICOS10	1
pink	GO:0042440	pigment metabolic process	0	199	25	5553	1		1
pink	GO:0042445	hormone metabolic process	3	199	72	5553	0.480176631189671	STUB1;ATP1A1;CPE	1
pink	GO:0042446	hormone biosynthetic process	1	199	19	5553	0.50069609178015	ATP1A1	1
pink	GO:0042471	ear morphogenesis	1	199	24	5553	0.58426937206015	MAPK3	1
pink	GO:0042472	inner ear morphogenesis	0	199	18	5553	1		1
pink	GO:0042475	odontogenesis of dentin-containing tooth	0	199	14	5553	1		1
pink	GO:0042476	odontogenesis	1	199	25	5553	0.599232366265256	SNX10	1
pink	GO:0042490	mechanoreceptor differentiation	1	199	16	5553	0.442735211515897	HES1	1
pink	GO:0042509	regulation of tyrosine phosphorylation of STAT protein	1	199	20	5553	0.518650822126328	HES1	1
pink	GO:0042531	positive regulation of tyrosine phosphorylation of STAT protein	1	199	12	5553	0.354916112710665	HES1	1
pink	GO:0042537	benzene-containing compound metabolic process	0	199	11	5553	1		1
pink	GO:0042542	response to hydrogen peroxide	0	199	60	5553	1		1
pink	GO:0042551	neuron maturation	0	199	11	5553	1		1
pink	GO:0042552	myelination	2	199	51	5553	0.550877001376138	NDRG1;HEXA	1
pink	GO:0042554	superoxide anion generation	0	199	11	5553	1		1
pink	GO:0042558	pteridine-containing compound metabolic process	2	199	17	5553	0.122285313279779	PTS;FOLR1	1
pink	GO:0042572	retinol metabolic process	0	199	13	5553	1		1
pink	GO:0042593	glucose homeostasis	2	199	71	5553	0.729266173765477	MPC2;STXBP3	1
pink	GO:0042594	response to starvation	4	199	106	5553	0.530761948254466	ACADM;LAMP2;ACAT1;MAPK3	1
pink	GO:0042632	cholesterol homeostasis	0	199	26	5553	1		1
pink	GO:0042633	hair cycle	0	199	30	5553	1		1
pink	GO:0042659	regulation of cell fate specification	0	199	14	5553	1		1
pink	GO:0042692	muscle cell differentiation	3	199	120	5553	0.811040331785376	HES1;MORF4L2;ACADM	1
pink	GO:0042698	ovulation cycle	0	199	15	5553	1		1
pink	GO:0042733	embryonic digit morphogenesis	0	199	16	5553	1		1
pink	GO:0042742	defense response to bacterium	3	199	73	5553	0.48938528985961	SLPI;CEBPB;RAB1A	1
pink	GO:0042743	hydrogen peroxide metabolic process	0	199	17	5553	1		1
pink	GO:0042752	regulation of circadian rhythm	2	199	43	5553	0.459708374224202	PPP1CB;TARDBP	1
pink	GO:0042770	signal transduction in response to DNA damage	6	199	95	5553	0.124520989055105	NDRG1;BABAM1;EEF1E1;MAPK3;RAD9A;BABAM2	1
pink	GO:0042771	intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator	0	199	29	5553	1		1
pink	GO:0042772	DNA damage response, signal transduction resulting in transcription	0	199	14	5553	1		1
pink	GO:0042789	mRNA transcription by RNA polymerase II	0	199	24	5553	1		1
pink	GO:0042790	nucleolar large rRNA transcription by RNA polymerase I	1	199	13	5553	0.378083716675758	SIRT7	1
pink	GO:0042908	xenobiotic transport	0	199	12	5553	1		1
pink	GO:0042982	amyloid precursor protein metabolic process	1	199	36	5553	0.732338677106021	PSENEN	1
pink	GO:0042987	amyloid precursor protein catabolic process	1	199	28	5553	0.640981445489882	PSENEN	1
pink	GO:0043001	Golgi to plasma membrane protein transport	2	199	28	5553	0.265450868104792	LYPLA1;VAMP2	1
pink	GO:0043009	chordate embryonic development	8	199	231	5553	0.591915209358048	HES1;CEBPB;EIF4A3;FOLR1;EMG1;MAP2K1;SLC39A3;UNK	1
pink	GO:0043010	camera-type eye development	1	199	72	5553	0.928984319170048	HES1	1
pink	GO:0043029	T cell homeostasis	2	199	17	5553	0.122285313279779	SLC39A3;PPP2R3C	1
pink	GO:0043030	regulation of macrophage activation	0	199	13	5553	1		1
pink	GO:0043038	amino acid activation	0	199	25	5553	1		1
pink	GO:0043039	tRNA aminoacylation	0	199	25	5553	1		1
pink	GO:0043043	peptide biosynthetic process	19	199	482	5553	0.365438861604607	RPS20;RPL7;RPS10;RPL21;EIF4A3;MRPL12;EIF4A1;AIMP1;MRPL32;MRPL22;EIF3J;MGST2;MRPL23;NDUFA7;EEF1E1;TARDBP;TSFM;UNK;MRPS17	1
pink	GO:0043062	extracellular structure organization	1	199	75	5553	0.936443337862037	IER3IP1	1
pink	GO:0043065	positive regulation of apoptotic process	4	199	216	5553	0.955410782077343	EEF1E1;ZNF622;HYAL2;RAD9A	1
pink	GO:0043066	negative regulation of apoptotic process	11	199	385	5553	0.824791949215586	ARL6IP1;TAX1BP1;CEBPB;NDUFA13;BAG1;CTTN;HIGD1A;SRSF6;THOC6;SOCS2;BABAM2	1
pink	GO:0043068	positive regulation of programmed cell death	4	199	224	5553	0.963661740588959	EEF1E1;ZNF622;HYAL2;RAD9A	1
pink	GO:0043069	negative regulation of programmed cell death	11	199	395	5553	0.848735502710081	ARL6IP1;TAX1BP1;CEBPB;NDUFA13;BAG1;CTTN;HIGD1A;SRSF6;THOC6;SOCS2;BABAM2	1
pink	GO:0043085	positive regulation of catalytic activity	10	199	318	5553	0.712375274009752	NDUFA13;RHOC;PSENEN;RAP1A;COA8;RFK;ZNF622;MAP2K1;MAPK3;ARRDC3	1
pink	GO:0043086	negative regulation of catalytic activity	5	199	196	5553	0.838970118170308	ARL6IP1;BOD1;TERF1;ARL2;HYAL2	1
pink	GO:0043087	regulation of GTPase activity	2	199	80	5553	0.787778047498195	RAP1A;ARL2	1
pink	GO:0043094	cellular metabolic compound salvage	1	199	17	5553	0.462763330155655	MTAP	1
pink	GO:0043112	receptor metabolic process	1	199	39	5553	0.760275275917249	CHMP5	1
pink	GO:0043113	receptor clustering	0	199	14	5553	1		1
pink	GO:0043114	regulation of vascular permeability	0	199	14	5553	1		1
pink	GO:0043122	regulation of canonical NF-kappaB signal transduction	2	199	113	5553	0.918000051258092	RHOC;NDFIP2	1
pink	GO:0043123	positive regulation of canonical NF-kappaB signal transduction	2	199	86	5553	0.82035606222159	RHOC;NDFIP2	1
pink	GO:0043124	negative regulation of canonical NF-kappaB signal transduction	0	199	19	5553	1		1
pink	GO:0043149	stress fiber assembly	1	199	42	5553	0.785309167953679	RHOC	1
pink	GO:0043153	entrainment of circadian clock by photoperiod	1	199	12	5553	0.354916112710665	PPP1CB	1
pink	GO:0043154	negative regulation of cysteine-type endopeptidase activity involved in apoptotic process	1	199	30	5553	0.666380278127079	ARL6IP1	1
pink	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	9	199	271	5553	0.642609366160335	STUB1;PSMA2;RAD23B;PSMA1;RNF5;SVIP;UBQLN2;NPLOC4;UBE2W	1
pink	GO:0043173	nucleotide salvage	0	199	10	5553	1		1
pink	GO:0043200	response to amino acid	2	199	48	5553	0.517968285533118	CEBPB;CRLS1	1
pink	GO:0043242	negative regulation of protein-containing complex disassembly	0	199	29	5553	1		1
pink	GO:0043243	positive regulation of protein-containing complex disassembly	0	199	13	5553	1		1
pink	GO:0043244	regulation of protein-containing complex disassembly	0	199	51	5553	1		1
pink	GO:0043247	telomere maintenance in response to DNA damage	0	199	14	5553	1		1
pink	GO:0043248	proteasome assembly	0	199	11	5553	1		1
pink	GO:0043254	regulation of protein-containing complex assembly	9	199	180	5553	0.196111947394737	HES1;STUB1;RHOC;ARF6;CTTN;MAPRE1;SVIP;TERF1;ARL2	1
pink	GO:0043255	regulation of carbohydrate biosynthetic process	3	199	29	5553	0.0837688349192088	PPP1CB;ACADM;SIRT7	1
pink	GO:0043266	regulation of potassium ion transport	1	199	23	5553	0.568750633557049	VAMP2	1
pink	GO:0043268	positive regulation of potassium ion transport	0	199	10	5553	1		1
pink	GO:0043269	regulation of monoatomic ion transport	5	199	120	5553	0.431249233074594	FXYD3;HES1;ATP1A1;VAMP2;COA8	1
pink	GO:0043270	positive regulation of monoatomic ion transport	1	199	48	5553	0.82783886475027	COA8	1
pink	GO:0043271	negative regulation of monoatomic ion transport	1	199	34	5553	0.711937923032192	HES1	1
pink	GO:0043276	anoikis	0	199	15	5553	1		1
pink	GO:0043277	apoptotic cell clearance	0	199	15	5553	1		1
pink	GO:0043279	response to alkaloid	1	199	23	5553	0.568750633557049	HES1	1
pink	GO:0043280	positive regulation of cysteine-type endopeptidase activity involved in apoptotic process	1	199	44	5553	0.800535387769341	NDUFA13	1
pink	GO:0043281	regulation of cysteine-type endopeptidase activity involved in apoptotic process	2	199	73	5553	0.743340700317367	ARL6IP1;NDUFA13	1
pink	GO:0043297	apical junction assembly	2	199	31	5553	0.305759285988507	RHOC;ARL2	1
pink	GO:0043300	regulation of leukocyte degranulation	1	199	10	5553	0.305973632139476	STXBP2	1
pink	GO:0043328	protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway	1	199	12	5553	0.354916112710665	SNF8	1
pink	GO:0043330	response to exogenous dsRNA	1	199	15	5553	0.421964338148537	MAPK3	1
pink	GO:0043331	response to dsRNA	1	199	19	5553	0.50069609178015	MAPK3	1
pink	GO:0043367	CD4-positive, alpha-beta T cell differentiation	0	199	27	5553	1		1
pink	GO:0043370	regulation of CD4-positive, alpha-beta T cell differentiation	0	199	17	5553	1		1
pink	GO:0043388	positive regulation of DNA binding	2	199	18	5553	0.134462814605904	HES1;NME1	1
pink	GO:0043392	negative regulation of DNA binding	0	199	16	5553	1		1
pink	GO:0043393	regulation of protein binding	1	199	68	5553	0.917667739393911	SLPI	1
pink	GO:0043401	steroid hormone mediated signaling pathway	2	199	62	5553	0.657721686360675	PGRMC2;EGLN2	1
pink	GO:0043403	skeletal muscle tissue regeneration	0	199	14	5553	1		1
pink	GO:0043405	regulation of MAP kinase activity	1	199	47	5553	0.821383227683246	HYAL2	1
pink	GO:0043406	positive regulation of MAP kinase activity	0	199	24	5553	1		1
pink	GO:0043407	negative regulation of MAP kinase activity	1	199	19	5553	0.50069609178015	HYAL2	1
pink	GO:0043408	regulation of MAPK cascade	6	199	187	5553	0.667868834365968	CXCL17;RAP1A;ZNF622;MAP2K1;HYAL2;MAPK3	1
pink	GO:0043409	negative regulation of MAPK cascade	1	199	61	5553	0.89338140216056	HYAL2	1
pink	GO:0043410	positive regulation of MAPK cascade	5	199	115	5553	0.395412453629276	CXCL17;RAP1A;ZNF622;MAP2K1;MAPK3	1
pink	GO:0043413	macromolecule glycosylation	1	199	66	5553	0.91135381567376	DPM1	1
pink	GO:0043414	macromolecule methylation	2	199	102	5553	0.886444217572604	SNRPE;EMG1	1
pink	GO:0043433	negative regulation of DNA-binding transcription factor activity	2	199	58	5553	0.621394111972296	HES1;TAX1BP1	1
pink	GO:0043434	response to peptide hormone	5	199	157	5553	0.66977818232684	SRSF6;VAMP2;MAPK3;SOCS2;STXBP3	1
pink	GO:0043436	oxoacid metabolic process	16	199	373	5553	0.261342061388547	MPC2;ECH1;SCP2;LYPLA1;PTS;ACADM;ETFB;MGST2;ACAT1;ARL2;FOLR1;QPRT;HEXA;CHST12;PYCR2;MTAP	1
pink	GO:0043457	regulation of cellular respiration	1	199	25	5553	0.599232366265256	ARL2	1
pink	GO:0043462	regulation of ATP-dependent activity	0	199	34	5553	1		1
pink	GO:0043467	regulation of generation of precursor metabolites and energy	3	199	63	5553	0.394294380664136	PPP1CB;COA8;ARL2	1
pink	GO:0043470	regulation of carbohydrate catabolic process	2	199	26	5553	0.238555995456582	PPP1CB;ARL2	1
pink	GO:0043473	pigmentation	3	199	41	5553	0.18049519046809	RAB1A;BLOC1S1;RAB27A	1
pink	GO:0043484	regulation of RNA splicing	4	199	114	5553	0.588936606775421	HNRNPH1;SRSF6;HNRNPH2;RBM7	1
pink	GO:0043487	regulation of RNA stability	2	199	89	5553	0.834911807952222	ALKBH5;TARDBP	1
pink	GO:0043488	regulation of mRNA stability	2	199	83	5553	0.804666697407009	ALKBH5;TARDBP	1
pink	GO:0043489	RNA stabilization	1	199	29	5553	0.653912611525631	TARDBP	1
pink	GO:0043491	phosphatidylinositol 3-kinase/protein kinase B signal transduction	1	199	69	5553	0.920654816852546	HYAL2	1
pink	GO:0043500	muscle adaptation	0	199	31	5553	1		1
pink	GO:0043502	regulation of muscle adaptation	0	199	27	5553	1		1
pink	GO:0043506	regulation of JUN kinase activity	0	199	17	5553	1		1
pink	GO:0043507	positive regulation of JUN kinase activity	0	199	11	5553	1		1
pink	GO:0043516	regulation of DNA damage response, signal transduction by p53 class mediator	1	199	21	5553	0.535963037271251	EEF1E1	1
pink	GO:0043523	regulation of neuron apoptotic process	2	199	82	5553	0.799173650067839	CEBPB;EGLN2	1
pink	GO:0043524	negative regulation of neuron apoptotic process	1	199	52	5553	0.851421131459521	CEBPB	1
pink	GO:0043525	positive regulation of neuron apoptotic process	0	199	23	5553	1		1
pink	GO:0043534	blood vessel endothelial cell migration	1	199	45	5553	0.807740589772227	CSNK2B	1
pink	GO:0043535	regulation of blood vessel endothelial cell migration	1	199	32	5553	0.689990656496842	CSNK2B	1
pink	GO:0043536	positive regulation of blood vessel endothelial cell migration	0	199	19	5553	1		1
pink	GO:0043537	negative regulation of blood vessel endothelial cell migration	1	199	13	5553	0.378083716675758	CSNK2B	1
pink	GO:0043542	endothelial cell migration	1	199	83	5553	0.952737749723702	CSNK2B	1
pink	GO:0043543	protein acylation	4	199	64	5553	0.195788230633794	MORF4L2;BLOC1S1;NAA10;NFYB	1
pink	GO:0043547	positive regulation of GTPase activity	1	199	61	5553	0.89338140216056	RAP1A	1
pink	GO:0043549	regulation of kinase activity	4	199	216	5553	0.955410782077343	RAP1A;ZNF622;MAP2K1;HYAL2	1
pink	GO:0043555	regulation of translation in response to stress	0	199	14	5553	1		1
pink	GO:0043558	regulation of translational initiation in response to stress	0	199	11	5553	1		1
pink	GO:0043574	peroxisomal transport	0	199	11	5553	1		1
pink	GO:0043583	ear development	2	199	52	5553	0.561492009894959	HES1;MAPK3	1
pink	GO:0043588	skin development	3	199	106	5553	0.738956147656511	SRSF6;MAP2K1;ARRDC3	1
pink	GO:0043616	keratinocyte proliferation	1	199	19	5553	0.50069609178015	SRSF6	1
pink	GO:0043618	regulation of transcription from RNA polymerase II promoter in response to stress	1	199	24	5553	0.58426937206015	CEBPB	1
pink	GO:0043620	regulation of DNA-templated transcription in response to stress	1	199	27	5553	0.6275696391547	CEBPB	1
pink	GO:0043627	response to estrogen	1	199	25	5553	0.599232366265256	ARPC1B	1
pink	GO:0043632	modification-dependent macromolecule catabolic process	16	199	381	5553	0.289562351276252	NEDD8;CHMP2A;STUB1;CHMP5;PSMA2;RAD23B;PSMA1;SNF8;RNF5;CHMP3;SVIP;CHMP4A;NDFIP2;UBQLN2;NPLOC4;UBE2W	1
pink	GO:0043648	dicarboxylic acid metabolic process	2	199	41	5553	0.435289774463969	FOLR1;QPRT	1
pink	GO:0043666	regulation of phosphoprotein phosphatase activity	1	199	22	5553	0.552655617817712	BOD1	1
pink	GO:0043687	post-translational protein modification	12	199	485	5553	0.940039244295232	NEDD8;MORF4L2;STUB1;RNF5;SIRT7;NDFIP2;UBE2F;NFYB;ARRDC3;SOCS2;UBE2W;BABAM2	1
pink	GO:0043903	regulation of biological process involved in symbiotic interaction	0	199	23	5553	1		1
pink	GO:0043922	negative regulation by host of viral transcription	1	199	10	5553	0.305973632139476	TARDBP	1
pink	GO:0043923	positive regulation by host of viral transcription	0	199	10	5553	1		1
pink	GO:0043928	exonucleolytic catabolism of deadenylated mRNA	0	199	10	5553	1		1
pink	GO:0043954	cellular component maintenance	2	199	22	5553	0.185418845795575	ARF6;CTTN	1
pink	GO:0044000	movement in host	5	199	88	5553	0.207151258108081	CHMP2A;CHMP5;CHMP3;CHMP4A;HYAL2	1
pink	GO:0044030	regulation of DNA methylation	0	199	12	5553	1		1
pink	GO:0044042	glucan metabolic process	2	199	26	5553	0.238555995456582	PPP1CB;ACADM	1
pink	GO:0044057	regulation of system process	3	199	118	5553	0.801883360802541	EIF4A3;ATP1A1;CTTN	1
pink	GO:0044088	regulation of vacuole organization	3	199	28	5553	0.0770512372207179	RNF5;SCFD1;UBQLN2	1
pink	GO:0044089	positive regulation of cellular component biogenesis	10	199	190	5553	0.143087378527183	CHMP2A;STUB1;RHOC;ARF6;ACTR2;CTTN;SNF8;MAPRE1;TERF1;ARL2	1
pink	GO:0044090	positive regulation of vacuole organization	0	199	12	5553	1		1
pink	GO:0044092	negative regulation of molecular function	9	199	300	5553	0.75713395304373	SLPI;HES1;ARL6IP1;TAX1BP1;BOD1;NDFIP2;TERF1;ARL2;HYAL2	1
