cohort	annotation_level	gene	celltype	n_units_total	n_units_ge20cells	n_units_detected	n_cells_total	mean_unit_log1p_cpm	median_unit_log1p_cpm	mean_unit_positive_fraction	status	source_rank
GSE242230	author	MTO1	Fibroblast	18	7	7	647	2.506475988469314	2.544782678478873	0.10571459224190383	EVALUABLE	5.0
GSE242230	author	MTO1	Malignant	25	24	23	11133	2.196506795256194	2.231810318139943	0.10751818534533653	EVALUABLE	6.0
GSE242230	author	MTO1	Mast	11	1	1	91	2.3195435371491993	2.3195435371491993	0.043478260869565216	INSUFFICIENT_UNITS	NA
GSE242230	author	MTO1	Monocyte/DC	25	20	20	6246	2.6973856976571833	2.639373232727304	0.09203966850417035	EVALUABLE	2.0
GSE242230	author	MTO1	NK/T cell	25	21	20	9408	3.1560082509506717	3.34987599893774	0.09500743222065368	EVALUABLE	1.0
GSE242230	author	MTO1	Plasma	17	3	2	154	1.9698470501118324	2.3901045485552306	0.04798850574712643	LOW_DETECTION	NA
GSE242230	author	MTO1	Platelets	13	2	0	122	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	author	MTO1	Stellate	18	2	2	264	2.0689208158430636	2.0689208158430636	0.05065516139341643	INSUFFICIENT_UNITS	NA
GSE242230	author	NT5C	Acinar	17	1	1	91	2.3527185629430445	2.3527185629430445	0.05	INSUFFICIENT_UNITS	NA
GSE242230	author	NT5C	B cell	21	14	14	1586	4.703177272390238	4.929618425817685	0.32802299846624117	EVALUABLE	1.0
GSE242230	author	NT5C	Endothelial	18	3	3	274	3.1712525864443766	3.403829447416054	0.11772021790523178	EVALUABLE	6.0
GSE242230	author	NT5C	Erythrocyte	12	3	1	1199	0.16634168836933338	0.0	0.0008968609865470852	LOW_DETECTION	NA
GSE242230	author	NT5C	Fibroblast	18	7	7	647	4.077662367524187	4.341832777244037	0.40742818156229815	EVALUABLE	4.0
GSE242230	author	NT5C	Malignant	25	24	24	11133	4.421912308242006	4.426677810300864	0.4317930526572556	EVALUABLE	2.0
GSE242230	author	NT5C	Mast	11	1	1	91	2.3195435371491993	2.3195435371491993	0.043478260869565216	INSUFFICIENT_UNITS	NA
GSE242230	author	NT5C	Monocyte/DC	25	20	20	6246	4.034612471977627	4.151810397212504	0.2722533666997811	EVALUABLE	5.0
GSE242230	author	NT5C	NK/T cell	25	21	21	9408	4.171463859581107	4.263557738036628	0.21046082653518713	EVALUABLE	3.0
GSE242230	author	NT5C	Plasma	17	3	2	154	2.3329873537699033	3.1992749619857093	0.07066836951894423	LOW_DETECTION	NA
GSE242230	author	NT5C	Platelets	13	2	0	122	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	author	NT5C	Stellate	18	2	2	264	4.587986408958919	4.587986408958919	0.354586129753915	INSUFFICIENT_UNITS	NA
GSE242230	author	NT5C1A	Acinar	17	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	author	NT5C1A	B cell	21	14	0	1586	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	author	NT5C1A	Endothelial	18	3	0	274	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	author	NT5C1A	Erythrocyte	12	3	0	1199	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	author	NT5C1A	Fibroblast	18	7	1	647	0.10375005720340728	0.0	0.0009852216748768472	LOW_DETECTION	NA
GSE242230	author	NT5C1A	Malignant	25	24	0	11133	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	author	NT5C1A	Mast	11	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	author	NT5C1A	Monocyte/DC	25	20	0	6246	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	author	NT5C1A	NK/T cell	25	21	1	9408	0.017330777572164436	0.0	7.247952453431905e-05	LOW_DETECTION	NA
GSE242230	author	NT5C1A	Plasma	17	3	0	154	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	author	NT5C1A	Platelets	13	2	0	122	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	author	NT5C1A	Stellate	18	2	1	264	0.3728485816897279	0.3728485816897279	0.003355704697986577	INSUFFICIENT_UNITS	NA
GSE242230	author	NT5C2	Acinar	17	1	1	91	2.3527185629430445	2.3527185629430445	0.05	INSUFFICIENT_UNITS	NA
GSE242230	author	NT5C2	B cell	21	14	12	1586	2.1950007266599028	2.190498375578695	0.052307281723558495	EVALUABLE	6.0
GSE242230	author	NT5C2	Endothelial	18	3	3	274	3.3764686611385977	3.3905705178971584	0.14800082228389352	EVALUABLE	3.0
GSE242230	author	NT5C2	Erythrocyte	12	3	1	1199	0.04056894076711789	0.0	0.00029895366218236175	LOW_DETECTION	NA
GSE242230	author	NT5C2	Fibroblast	18	7	7	647	2.798506850666044	2.8434015887901927	0.15440915751794604	EVALUABLE	5.0
GSE242230	author	NT5C2	Malignant	25	24	24	11133	3.740269022879152	3.6813774988997654	0.3104600983580756	EVALUABLE	1.0
GSE242230	author	NT5C2	Mast	11	1	1	91	2.3195435371491993	2.3195435371491993	0.043478260869565216	INSUFFICIENT_UNITS	NA
GSE242230	author	NT5C2	Monocyte/DC	25	20	20	6246	3.4494583762924362	3.455655811298759	0.18339046187262964	EVALUABLE	2.0
GSE242230	author	NT5C2	NK/T cell	25	21	21	9408	2.9053606320371683	2.801392294866806	0.06251538298645956	EVALUABLE	4.0
GSE242230	author	NT5C2	Plasma	17	3	1	154	0.5948734317516203	0.0	0.016666666666666666	LOW_DETECTION	NA
GSE242230	author	NT5C2	Platelets	13	2	1	122	1.6885708883348212	1.6885708883348212	0.015151515151515152	INSUFFICIENT_UNITS	NA
GSE242230	author	NT5C2	Stellate	18	2	2	264	2.77676558549945	2.77676558549945	0.09795461808884627	INSUFFICIENT_UNITS	NA
GSE242230	author	NT5E	Acinar	17	1	1	91	2.997142697278509	2.997142697278509	0.1	INSUFFICIENT_UNITS	NA
GSE242230	author	NT5E	B cell	21	14	14	1586	3.892115672825727	4.062794059702483	0.16963288053471767	EVALUABLE	1.0
GSE242230	author	NT5E	Endothelial	18	3	3	274	3.0698131370728547	3.114055676163262	0.09123753725973893	EVALUABLE	4.0
GSE242230	author	NT5E	Erythrocyte	12	3	0	1199	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	author	NT5E	Fibroblast	18	7	7	647	3.5657724494402467	3.3865150104477477	0.2602933543389753	EVALUABLE	3.0
GSE242230	author	NT5E	Malignant	25	24	24	11133	3.6062669313335367	3.5956334468514	0.23055391792633584	EVALUABLE	2.0
GSE242230	author	NT5E	Mast	11	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	author	NT5E	Monocyte/DC	25	20	16	6246	1.539433333153594	1.9437750469756279	0.023123805614771484	EVALUABLE	6.0
GSE242230	author	NT5E	NK/T cell	25	21	19	9408	1.9588084377374133	2.082431028110651	0.027926763694585483	EVALUABLE	5.0
GSE242230	author	NT5E	Plasma	17	3	1	154	0.4155489341013039	0.0	0.008333333333333333	LOW_DETECTION	NA
GSE242230	author	NT5E	Platelets	13	2	0	122	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	author	NT5E	Stellate	18	2	2	264	2.4937866708723457	2.4937866708723457	0.08485139022051773	INSUFFICIENT_UNITS	NA
GSE242230	author	NT5M	Acinar	17	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	author	NT5M	B cell	21	14	3	1586	0.25133123534971163	0.0	0.001652396639913444	EVALUABLE	5.0
GSE242230	author	NT5M	Endothelial	18	3	1	274	0.41019733280404713	0.0	0.002898550724637681	LOW_DETECTION	NA
GSE242230	author	NT5M	Erythrocyte	12	3	1	1199	0.3446226316177907	0.0	0.0038863976083707025	LOW_DETECTION	NA
GSE242230	author	NT5M	Fibroblast	18	7	4	647	0.6650475109499164	1.1199747667926467	0.01555934910374947	EVALUABLE	1.0
GSE242230	author	NT5M	Malignant	25	24	11	11133	0.3510517818519439	0.0	0.008513346698844204	EVALUABLE	3.0
GSE242230	author	NT5M	Mast	11	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	author	NT5M	Monocyte/DC	25	20	10	6246	0.32704636191124103	0.07643678029473694	0.004955571973884189	EVALUABLE	4.0
GSE242230	author	NT5M	NK/T cell	25	21	13	9408	0.48018663307968706	0.452903589374613	0.003969447342239187	EVALUABLE	2.0
GSE242230	author	NT5M	Plasma	17	3	0	154	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	author	NT5M	Platelets	13	2	2	122	4.70884857221038	4.70884857221038	0.1241446725317693	INSUFFICIENT_UNITS	NA
GSE242230	author	NT5M	Stellate	18	2	1	264	0.5840413393216808	0.5840413393216808	0.006711409395973154	INSUFFICIENT_UNITS	NA
GSE242230	author	OAT	Acinar	17	1	1	91	3.665008208420246	3.665008208420246	0.1	INSUFFICIENT_UNITS	NA
GSE242230	author	OAT	B cell	21	14	12	1586	2.3579424059456886	2.753066720853104	0.05431511641708951	EVALUABLE	6.0
GSE242230	author	OAT	Endothelial	18	3	3	274	3.6169478441300904	3.6353291690110576	0.16508377017165177	EVALUABLE	2.0
GSE242230	author	OAT	Erythrocyte	12	3	2	1199	1.6982395911423858	2.236140886716158	0.04417040358744395	LOW_DETECTION	NA
GSE242230	author	OAT	Fibroblast	18	7	7	647	4.360887689029599	4.418436509386003	0.4258370576535056	EVALUABLE	1.0
GSE242230	author	OAT	Malignant	25	24	24	11133	3.489564581612625	3.3898817165389303	0.2556276594420913	EVALUABLE	3.0
GSE242230	author	OAT	Mast	11	1	1	91	4.309029028004168	4.309029028004168	0.2608695652173913	INSUFFICIENT_UNITS	NA
GSE242230	author	OAT	Monocyte/DC	25	20	19	6246	3.0053879323560544	3.1226740284425976	0.11613967322200107	EVALUABLE	5.0
GSE242230	author	OAT	NK/T cell	25	21	20	9408	3.137097876418557	3.304370203759898	0.09810849241167424	EVALUABLE	4.0
GSE242230	author	OAT	Plasma	17	3	2	154	2.017851193600548	2.478368649619287	0.04482758620689655	LOW_DETECTION	NA
GSE242230	author	OAT	Platelets	13	2	0	122	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	author	OAT	Stellate	18	2	2	264	4.62759871069419	4.62759871069419	0.39213806327900286	INSUFFICIENT_UNITS	NA
GSE242230	author	ODC1	Acinar	17	1	1	91	4.34527075690994	4.34527075690994	0.15	INSUFFICIENT_UNITS	NA
GSE242230	author	ODC1	B cell	21	14	14	1586	4.504299732722847	4.556442618328741	0.2648947794700906	EVALUABLE	1.0
GSE242230	author	ODC1	Endothelial	18	3	2	274	2.206235181035632	3.228135025209738	0.0932367149758454	LOW_DETECTION	NA
GSE242230	author	ODC1	Erythrocyte	12	3	3	1199	3.8070740989641707	3.9284440131366907	0.2519659452784819	EVALUABLE	2.0
GSE242230	author	ODC1	Fibroblast	18	7	7	647	3.418583574688058	3.281495516076662	0.2033124687267196	EVALUABLE	5.0
GSE242230	author	ODC1	Malignant	25	24	24	11133	3.740424508445211	3.7741856642950533	0.25129241877794156	EVALUABLE	3.0
GSE242230	author	ODC1	Mast	11	1	1	91	2.962282056084401	2.962282056084401	0.08695652173913043	INSUFFICIENT_UNITS	NA
GSE242230	author	ODC1	Monocyte/DC	25	20	20	6246	3.209380771682574	3.210838094522737	0.12549335826206118	EVALUABLE	7.0
GSE242230	author	ODC1	NK/T cell	25	21	20	9408	3.6173262772404735	3.7572717339219484	0.14641585990023637	EVALUABLE	4.0
GSE242230	author	ODC1	Plasma	17	3	3	154	3.4083575211183024	4.090786139652149	0.08903788846317583	EVALUABLE	6.0
GSE242230	author	ODC1	Platelets	13	2	2	122	7.087381050987814	7.087381050987814	0.6407624633431085	INSUFFICIENT_UNITS	NA
GSE242230	author	ODC1	Stellate	18	2	2	264	3.3528660459706936	3.3528660459706936	0.17577500798977308	INSUFFICIENT_UNITS	NA
GSE242230	author	OTC	Acinar	17	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	author	OTC	B cell	21	14	0	1586	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	author	OTC	Endothelial	18	3	1	274	0.41019733280404713	0.0	0.005797101449275362	LOW_DETECTION	NA
GSE242230	author	OTC	Erythrocyte	12	3	0	1199	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	author	OTC	Fibroblast	18	7	0	647	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	author	OTC	Malignant	25	24	11	11133	0.7176361305245038	0.0	0.03941369634345392	EVALUABLE	1.0
GSE242230	author	OTC	Mast	11	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	author	OTC	Monocyte/DC	25	20	0	6246	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	author	OTC	NK/T cell	25	21	1	9408	0.017330777572164436	0.0	7.247952453431905e-05	LOW_DETECTION	NA
GSE242230	author	OTC	Plasma	17	3	0	154	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	author	OTC	Platelets	13	2	0	122	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	author	OTC	Stellate	18	2	0	264	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	author	PEPD	Acinar	17	1	1	91	4.061902034108719	4.061902034108719	0.2	INSUFFICIENT_UNITS	NA
GSE242230	author	PEPD	B cell	21	14	14	1586	3.3202057743755033	3.430783003467516	0.10105004954574544	EVALUABLE	6.0
GSE242230	author	PEPD	Endothelial	18	3	3	274	4.317202014594991	4.315200995172001	0.23063007503340527	EVALUABLE	2.0
GSE242230	author	PEPD	Erythrocyte	12	3	1	1199	0.16634168836933338	0.0	0.0014947683109118087	LOW_DETECTION	NA
GSE242230	author	PEPD	Fibroblast	18	7	7	647	3.816033626342892	3.8248779568047557	0.3204756725774425	EVALUABLE	3.0
GSE242230	author	PEPD	Malignant	25	24	23	11133	3.348779387827447	3.4233215377570634	0.2356559155666457	EVALUABLE	5.0
GSE242230	author	PEPD	Mast	11	1	1	91	4.17741673551831	4.17741673551831	0.30434782608695654	INSUFFICIENT_UNITS	NA
GSE242230	author	PEPD	Monocyte/DC	25	20	20	6246	4.323322422360346	4.339588724193149	0.2984855413868419	EVALUABLE	1.0
GSE242230	author	PEPD	NK/T cell	25	21	21	9408	3.6437600123617093	3.578015442327519	0.12261464695881875	EVALUABLE	4.0
GSE242230	author	PEPD	Plasma	17	3	2	154	2.411341399601346	3.0363592083517585	0.061494252873563214	LOW_DETECTION	NA
GSE242230	author	PEPD	Platelets	13	2	0	122	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	author	PEPD	Stellate	18	2	2	264	4.071339448287805	4.071339448287805	0.28379674017257905	INSUFFICIENT_UNITS	NA
GSE242230	author	PGP	Acinar	17	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	author	PGP	B cell	21	14	12	1586	1.9785017459099543	2.287011438694522	0.034501921044802576	EVALUABLE	5.0
GSE242230	author	PGP	Endothelial	18	3	2	274	1.947622321961622	2.100557095191125	0.08345410628019323	LOW_DETECTION	NA
GSE242230	author	PGP	Erythrocyte	12	3	1	1199	0.04056894076711789	0.0	0.00029895366218236175	LOW_DETECTION	NA
GSE242230	author	PGP	Fibroblast	18	7	7	647	2.0608164139136678	2.1917088288929247	0.0739839233583512	EVALUABLE	4.0
GSE242230	author	PGP	Malignant	25	24	24	11133	3.0773080503247403	2.978612988365544	0.19355674957852606	EVALUABLE	2.0
GSE242230	author	PGP	Mast	11	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	author	PGP	Monocyte/DC	25	20	20	6246	3.11958231570003	3.075523558010376	0.15297653988042456	EVALUABLE	1.0
GSE242230	author	PGP	NK/T cell	25	21	21	9408	2.8074957818406503	2.7324769748833995	0.06168234954903816	EVALUABLE	3.0
GSE242230	author	PGP	Plasma	17	3	1	154	1.0428903276437438	0.0	0.011494252873563218	LOW_DETECTION	NA
GSE242230	author	PGP	Platelets	13	2	1	122	1.6915446736660202	1.6915446736660202	0.016129032258064516	INSUFFICIENT_UNITS	NA
GSE242230	author	PGP	Stellate	18	2	2	264	3.1118709404868135	3.1118709404868135	0.14157877916267178	INSUFFICIENT_UNITS	NA
GSE242230	author	PLA2G15	Acinar	17	1	1	91	2.3527185629430445	2.3527185629430445	0.05	INSUFFICIENT_UNITS	NA
GSE242230	author	PLA2G15	B cell	21	14	8	1586	0.833022474146053	0.9011382013706906	0.007110366301491654	EVALUABLE	6.0
GSE242230	author	PLA2G15	Endothelial	18	3	3	274	2.3008907290133056	2.3251860333717307	0.0470680439921883	EVALUABLE	2.0
GSE242230	author	PLA2G15	Erythrocyte	12	3	0	1199	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	author	PLA2G15	Fibroblast	18	7	6	647	2.246794600615133	2.544782678478873	0.11315945396278018	EVALUABLE	3.0
GSE242230	author	PLA2G15	Malignant	25	24	24	11133	2.240162782780513	2.228986729426004	0.0966851976359146	EVALUABLE	4.0
GSE242230	author	PLA2G15	Mast	11	1	1	91	3.3503633378067326	3.3503633378067326	0.13043478260869565	INSUFFICIENT_UNITS	NA
GSE242230	author	PLA2G15	Monocyte/DC	25	20	20	6246	3.478278486052683	3.383287285317924	0.15546778056702687	EVALUABLE	1.0
GSE242230	author	PLA2G15	NK/T cell	25	21	18	9408	1.3801401298863265	1.6128337424556902	0.013126687537512904	EVALUABLE	5.0
GSE242230	author	PLA2G15	Plasma	17	3	1	154	0.5948734317516203	0.0	0.016666666666666666	LOW_DETECTION	NA
GSE242230	author	PLA2G15	Platelets	13	2	1	122	1.6885708883348212	1.6885708883348212	0.015151515151515152	INSUFFICIENT_UNITS	NA
GSE242230	author	PLA2G15	Stellate	18	2	2	264	2.150451608827027	2.150451608827027	0.08149568552253116	INSUFFICIENT_UNITS	NA
GSE242230	author	PLA2G4A	Acinar	17	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	author	PLA2G4A	B cell	21	14	1	1586	0.19761276949510828	0.0	0.003968253968253968	LOW_DETECTION	NA
GSE242230	author	PLA2G4A	Endothelial	18	3	1	274	0.7042020911538897	0.0	0.014492753623188406	LOW_DETECTION	NA
GSE242230	author	PLA2G4A	Erythrocyte	12	3	0	1199	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	author	PLA2G4A	Fibroblast	18	7	6	647	1.7517040729722786	1.7129599627127314	0.04917941751936259	EVALUABLE	3.0
GSE242230	author	PLA2G4A	Malignant	25	24	23	11133	1.8095944439943203	1.8871392728718963	0.06812946193451556	EVALUABLE	2.0
GSE242230	author	PLA2G4A	Mast	11	1	1	91	2.962282056084401	2.962282056084401	0.08695652173913043	INSUFFICIENT_UNITS	NA
GSE242230	author	PLA2G4A	Monocyte/DC	25	20	20	6246	1.8391371606717495	1.812896029464536	0.03772209997690262	EVALUABLE	1.0
GSE242230	author	PLA2G4A	NK/T cell	25	21	2	9408	0.039948382314450824	0.0	0.00016831156244185894	LOW_DETECTION	NA
GSE242230	author	PLA2G4A	Plasma	17	3	0	154	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	author	PLA2G4A	Platelets	13	2	0	122	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	author	PLA2G4A	Stellate	18	2	2	264	1.2973598172849317	1.2973598172849317	0.027165228507510384	INSUFFICIENT_UNITS	NA
GSE242230	author	PLA2G4B	Acinar	17	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	author	PLA2G4B	B cell	21	14	2	1586	0.18604976718568136	0.0	0.0014919448664777782	LOW_DETECTION	NA
GSE242230	author	PLA2G4B	Endothelial	18	3	0	274	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	author	PLA2G4B	Erythrocyte	12	3	0	1199	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	author	PLA2G4B	Fibroblast	18	7	0	647	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	author	PLA2G4B	Malignant	25	24	9	11133	0.23149788104680644	0.0	0.004477989607610052	EVALUABLE	2.0
GSE242230	author	PLA2G4B	Mast	11	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	author	PLA2G4B	Monocyte/DC	25	20	4	6246	0.059816815377198275	0.0	0.0005086066600271264	EVALUABLE	3.0
GSE242230	author	PLA2G4B	NK/T cell	25	21	10	9408	0.24913430570644698	0.0	0.0012221819281666882	EVALUABLE	1.0
GSE242230	author	PLA2G4B	Plasma	17	3	0	154	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	author	PLA2G4B	Platelets	13	2	0	122	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	author	PLA2G4B	Stellate	18	2	0	264	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	author	PLA2G4C	Acinar	17	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	author	PLA2G4C	B cell	21	14	10	1586	1.2014745790545973	1.3411057817267509	0.01461933067072932	EVALUABLE	4.0
GSE242230	author	PLA2G4C	Endothelial	18	3	2	274	2.0062031585632014	2.6622090511838463	0.050262102991057656	LOW_DETECTION	NA
GSE242230	author	PLA2G4C	Erythrocyte	12	3	0	1199	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	author	PLA2G4C	Fibroblast	18	7	6	647	1.8410194247318832	2.002005096420372	0.05193633525186775	EVALUABLE	2.0
GSE242230	author	PLA2G4C	Malignant	25	24	23	11133	1.6392399054757154	1.7322513972241835	0.047354033161424336	EVALUABLE	3.0
GSE242230	author	PLA2G4C	Mast	11	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	author	PLA2G4C	Monocyte/DC	25	20	20	6246	1.9166852655988174	2.0102938851586454	0.0496132690421766	EVALUABLE	1.0
GSE242230	author	PLA2G4C	NK/T cell	25	21	11	9408	0.5779564623651589	0.5452562569776296	0.004200467794337119	EVALUABLE	5.0
GSE242230	author	PLA2G4C	Plasma	17	3	0	154	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	author	PLA2G4C	Platelets	13	2	2	122	4.255923679634575	4.255923679634575	0.04643206256109482	INSUFFICIENT_UNITS	NA
GSE242230	author	PLA2G4C	Stellate	18	2	1	264	1.54666308402581	1.54666308402581	0.06040268456375839	INSUFFICIENT_UNITS	NA
GSE242230	author	PLA2G4E	Acinar	17	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	author	PLA2G4E	B cell	21	14	0	1586	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	author	PLA2G4E	Endothelial	18	3	0	274	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	author	PLA2G4E	Erythrocyte	12	3	0	1199	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	author	PLA2G4E	Fibroblast	18	7	0	647	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	author	PLA2G4E	Malignant	25	24	3	11133	0.061868519972247155	0.0	0.0005810314288831798	EVALUABLE	1.0
GSE242230	author	PLA2G4E	Mast	11	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	author	PLA2G4E	Monocyte/DC	25	20	2	6246	0.06218922683398302	0.0	0.0005204236799328825	LOW_DETECTION	NA
GSE242230	author	PLA2G4E	NK/T cell	25	21	0	9408	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	author	PLA2G4E	Plasma	17	3	0	154	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	author	PLA2G4E	Platelets	13	2	0	122	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	author	PLA2G4E	Stellate	18	2	0	264	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	author	PLA2G4F	Acinar	17	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	author	PLA2G4F	B cell	21	14	1	1586	0.19761276949510828	0.0	0.003968253968253968	LOW_DETECTION	NA
GSE242230	author	PLA2G4F	Endothelial	18	3	0	274	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	author	PLA2G4F	Erythrocyte	12	3	0	1199	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	author	PLA2G4F	Fibroblast	18	7	0	647	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	author	PLA2G4F	Malignant	25	24	17	11133	0.8832676510459203	0.875939135386718	0.026017894847117907	EVALUABLE	1.0
GSE242230	author	PLA2G4F	Mast	11	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	author	PLA2G4F	Monocyte/DC	25	20	1	6246	0.019603835138149266	0.0	0.00013297872340425532	LOW_DETECTION	NA
GSE242230	author	PLA2G4F	NK/T cell	25	21	0	9408	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	author	PLA2G4F	Plasma	17	3	0	154	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	author	PLA2G4F	Platelets	13	2	0	122	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	author	PLA2G4F	Stellate	18	2	0	264	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	author	PLA2G6	Acinar	17	1	1	91	2.997142697278509	2.997142697278509	0.1	INSUFFICIENT_UNITS	NA
GSE242230	author	PLA2G6	B cell	21	14	10	1586	1.6092946193428617	2.116763621435224	0.023443826919310778	EVALUABLE	4.0
GSE242230	author	PLA2G6	Endothelial	18	3	2	274	1.587588715458324	2.100557095191125	0.04577294685990338	LOW_DETECTION	NA
GSE242230	author	PLA2G6	Erythrocyte	12	3	1	1199	0.13906352653915935	0.0	0.001195814648729447	LOW_DETECTION	NA
GSE242230	author	PLA2G6	Fibroblast	18	7	6	647	1.6574916076293487	1.846337971919172	0.062068730526924	EVALUABLE	3.0
GSE242230	author	PLA2G6	Malignant	25	24	23	11133	2.141746686820629	2.2566970397060624	0.08715172027533578	EVALUABLE	2.0
GSE242230	author	PLA2G6	Mast	11	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	author	PLA2G6	Monocyte/DC	25	20	18	6246	1.2473651192288018	1.2871657549022069	0.020508305964983993	EVALUABLE	5.0
GSE242230	author	PLA2G6	NK/T cell	25	21	20	9408	2.528692606595834	2.482814837850752	0.0452430441566889	EVALUABLE	1.0
GSE242230	author	PLA2G6	Plasma	17	3	1	154	0.4155489341013039	0.0	0.008333333333333333	LOW_DETECTION	NA
GSE242230	author	PLA2G6	Platelets	13	2	0	122	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	author	PLA2G6	Stellate	18	2	2	264	1.7912407958827563	1.7912407958827563	0.050974752317034196	INSUFFICIENT_UNITS	NA
GSE242230	author	PLB1	Acinar	17	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	author	PLB1	B cell	21	14	3	1586	0.29927947434161634	0.0	0.0023262855714008624	EVALUABLE	5.0
GSE242230	author	PLB1	Endothelial	18	3	1	274	0.9894051366966141	0.0	0.014184397163120567	LOW_DETECTION	NA
GSE242230	author	PLB1	Erythrocyte	12	3	1	1199	0.04056894076711789	0.0	0.00029895366218236175	LOW_DETECTION	NA
GSE242230	author	PLB1	Fibroblast	18	7	3	647	0.5855400269906899	0.0	0.010807044545982598	EVALUABLE	4.0
GSE242230	author	PLB1	Malignant	25	24	20	11133	0.8829669074585716	0.9448590311845505	0.024291015938686673	EVALUABLE	2.0
GSE242230	author	PLB1	Mast	11	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
