cancer	cohort	relation_id	metabolite_key	stable_gene_id	gene	relation_type	metabolite_role	reaction_id	reaction_text	organism	evidence_id	source_url	evidence_level	mapping_status	identity_status	compound_specificity	added_or_reused	mapping_version	reason	metabolite_name	in_original42_relation_pool	legacy_relation_id	annotation_evidence
PDAC	CAMP_PDAC_GSE62452	5894909179de3a85	KEGG:C00134	UniProtKB:P11926	ODC1	DIRECT_REACTION	WRITTEN_RIGHT_PRODUCT	RHEA:22964	L-ornithine + H(+) = putrescine + CO2	Homo sapiens	paired51_v2_evidence_row_1026	https://www.uniprot.org/uniprotkb/P11926/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	putrescine	False	5894909179de3a85	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""17407445""}]"
PDAC	CAMP_PDAC_GSE62452	2e7865d1a2487b62	KEGG:C00134	UniProtKB:Q6QHF9	PAOX	DIRECT_REACTION	WRITTEN_RIGHT_PRODUCT	RHEA:25812	N(1)-acetylspermidine + O2 + H2O = 3-acetamidopropanal + putrescine + H2O2	Homo sapiens	paired51_v2_evidence_row_1031	https://www.uniprot.org/uniprotkb/Q6QHF9/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	putrescine	False	2e7865d1a2487b62	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""12477380""}]"
PDAC	CAMP_PDAC_GSE62452	1d2886cc0909b20d	KEGG:C00134	UniProtKB:O15245	SLC22A1	DIRECT_TRANSPORT	WRITTEN_LEFT_SUBSTRATE;WRITTEN_RIGHT_PRODUCT	RHEA:72135	putrescine(out) = putrescine(in)	Homo sapiens	paired51_v2_evidence_row_1025	https://www.uniprot.org/uniprotkb/O15245/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	putrescine	False	1d2886cc0909b20d	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""21128598""}]"
PDAC	CAMP_PDAC_GSE62452	7fb9ceeb5638e2d7	KEGG:C00134	UniProtKB:O15244	SLC22A2	DIRECT_TRANSPORT	WRITTEN_LEFT_SUBSTRATE;WRITTEN_RIGHT_PRODUCT	RHEA:72135	putrescine(out) = putrescine(in)	Homo sapiens	paired51_v2_evidence_row_1024	https://www.uniprot.org/uniprotkb/O15244/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	putrescine	False	7fb9ceeb5638e2d7	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""21128598""}]"
PDAC	CAMP_PDAC_GSE62452	112bc5b9909c083d	KEGG:C00134	UniProtKB:Q5BKX6	SLC45A4	DIRECT_TRANSPORT	WRITTEN_LEFT_SUBSTRATE;WRITTEN_RIGHT_PRODUCT	RHEA:72135	putrescine(out) = putrescine(in)	Homo sapiens	paired51_v2_evidence_row_1030	https://www.uniprot.org/uniprotkb/Q5BKX6/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	putrescine	False	112bc5b9909c083d	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""40836097""}]"
PDAC	CAMP_PDAC_GSE62452	9b05cfc83eea648f	KEGG:C00134	UniProtKB:P19623	SRM	DIRECT_REACTION	WRITTEN_LEFT_SUBSTRATE	RHEA:12721	S-adenosyl 3-(methylsulfanyl)propylamine + putrescine = S-methyl-5'-thioadenosine + spermidine + H(+)	Homo sapiens	paired51_v2_evidence_row_1027	https://www.uniprot.org/uniprotkb/P19623/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	putrescine	False	9b05cfc83eea648f	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""17585781""}]"
PDAC	CAMP_PDAC_GSE62452	b77059da75428572	KEGG:C00022	UniProtKB:P21549	AGXT	DIRECT_REACTION	WRITTEN_LEFT_SUBSTRATE;WRITTEN_RIGHT_PRODUCT	RHEA:22852	L-serine + pyruvate = 3-hydroxypyruvate + L-alanine	Homo sapiens	paired51_v2_evidence_row_1047	https://www.uniprot.org/uniprotkb/P21549/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	pyruvate	False	b77059da75428572	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""10347152""}]"
PDAC	CAMP_PDAC_GSE62452	b77059da75428572	KEGG:C00022	UniProtKB:P21549	AGXT	DIRECT_REACTION	WRITTEN_LEFT_SUBSTRATE;WRITTEN_RIGHT_PRODUCT	RHEA:24248	glyoxylate + L-alanine = glycine + pyruvate	Homo sapiens	paired51_v2_evidence_row_1048	https://www.uniprot.org/uniprotkb/P21549/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	pyruvate	False	b77059da75428572	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""10960483""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""12777626""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""23229545""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""24055001""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""26149463""}]"
PDAC	CAMP_PDAC_GSE62452	0047610922629a7d	KEGG:C00022	UniProtKB:Q9BYV1	AGXT2	DIRECT_REACTION	WRITTEN_LEFT_SUBSTRATE	RHEA:24248	glyoxylate + L-alanine = glycine + pyruvate	Homo sapiens	paired51_v2_evidence_row_1078	https://www.uniprot.org/uniprotkb/Q9BYV1/entry	INFERRED_OR_CONDITIONAL	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	pyruvate	False	0047610922629a7d	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""Q64565""}]"
PDAC	CAMP_PDAC_GSE62452	0047610922629a7d	KEGG:C00022	UniProtKB:Q9BYV1	AGXT2	DIRECT_REACTION	WRITTEN_LEFT_SUBSTRATE	RHEA:18393	(R)-3-amino-2-methylpropanoate + pyruvate = 2-methyl-3-oxopropanoate + L-alanine	Homo sapiens	paired51_v2_evidence_row_1079	https://www.uniprot.org/uniprotkb/Q9BYV1/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	pyruvate	False	0047610922629a7d	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""24586340""}]"
PDAC	CAMP_PDAC_GSE62452	0047610922629a7d	KEGG:C00022	UniProtKB:Q9BYV1	AGXT2	DIRECT_REACTION	WRITTEN_LEFT_SUBSTRATE	RHEA:14077	3-oxopropanoate + L-alanine = beta-alanine + pyruvate	Homo sapiens	paired51_v2_evidence_row_1080	https://www.uniprot.org/uniprotkb/Q9BYV1/entry	INFERRED_OR_CONDITIONAL	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	pyruvate	False	0047610922629a7d	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""Q64565""}]"
PDAC	CAMP_PDAC_GSE62452	0047610922629a7d	KEGG:C00022	UniProtKB:Q9BYV1	AGXT2	DIRECT_REACTION	WRITTEN_LEFT_SUBSTRATE	RHEA:77355	2-oxobutanoate + L-alanine = (2S)-2-aminobutanoate + pyruvate	Homo sapiens	paired51_v2_evidence_row_1081	https://www.uniprot.org/uniprotkb/Q9BYV1/entry	INFERRED_OR_CONDITIONAL	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	pyruvate	False	0047610922629a7d	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""Q64565""}]"
PDAC	CAMP_PDAC_GSE62452	0047610922629a7d	KEGG:C00022	UniProtKB:Q9BYV1	AGXT2	DIRECT_REACTION	WRITTEN_LEFT_SUBSTRATE	RHEA:77303	N(omega),N(omega)-dimethyl-L-arginine + pyruvate = 5-(3,3-dimethylguanidino)-2-oxopentanoate + L-alanine	Homo sapiens	paired51_v2_evidence_row_1082	https://www.uniprot.org/uniprotkb/Q9BYV1/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	pyruvate	False	0047610922629a7d	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""23023372""}]"
PDAC	CAMP_PDAC_GSE62452	0047610922629a7d	KEGG:C00022	UniProtKB:Q9BYV1	AGXT2	DIRECT_REACTION	WRITTEN_LEFT_SUBSTRATE	RHEA:77307	N(omega),N('omega)-dimethyl-L-arginine + pyruvate = 5-(3,3'-dimethylguanidino)-2-oxopentanoate + L-alanine	Homo sapiens	paired51_v2_evidence_row_1083	https://www.uniprot.org/uniprotkb/Q9BYV1/entry	INFERRED_OR_CONDITIONAL	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	pyruvate	False	0047610922629a7d	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""Q64565""}]"
PDAC	CAMP_PDAC_GSE62452	0047610922629a7d	KEGG:C00022	UniProtKB:Q9BYV1	AGXT2	DIRECT_REACTION	WRITTEN_LEFT_SUBSTRATE	RHEA:77319	N(omega)-methyl-L-arginine + pyruvate = 5-(3-methylguanidino)-2-oxopentanoate + L-alanine	Homo sapiens	paired51_v2_evidence_row_1084	https://www.uniprot.org/uniprotkb/Q9BYV1/entry	INFERRED_OR_CONDITIONAL	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	pyruvate	False	0047610922629a7d	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""Q64565""}]"
PDAC	CAMP_PDAC_GSE62452	0047610922629a7d	KEGG:C00022	UniProtKB:Q9BYV1	AGXT2	DIRECT_REACTION	WRITTEN_LEFT_SUBSTRATE	RHEA:77327	L-ornithine + pyruvate = 5-amino-2-oxopentanoate + L-alanine	Homo sapiens	paired51_v2_evidence_row_1085	https://www.uniprot.org/uniprotkb/Q9BYV1/entry	INFERRED_OR_CONDITIONAL	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	pyruvate	False	0047610922629a7d	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""Q64565""}]"
PDAC	CAMP_PDAC_GSE62452	0047610922629a7d	KEGG:C00022	UniProtKB:Q9BYV1	AGXT2	DIRECT_REACTION	WRITTEN_LEFT_SUBSTRATE	RHEA:77347	oxaloacetate + L-alanine = L-aspartate + pyruvate	Homo sapiens	paired51_v2_evidence_row_1086	https://www.uniprot.org/uniprotkb/Q9BYV1/entry	INFERRED_OR_CONDITIONAL	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	pyruvate	False	0047610922629a7d	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""Q64565""}]"
PDAC	CAMP_PDAC_GSE62452	7ea836e74210ba25	KEGG:C00022	UniProtKB:Q8N0X4	CLYBL	DIRECT_REACTION	WRITTEN_RIGHT_PRODUCT	RHEA:22612	(3S)-citramalyl-CoA = pyruvate + acetyl-CoA	Homo sapiens	paired51_v2_evidence_row_1072	https://www.uniprot.org/uniprotkb/Q8N0X4/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	pyruvate	False	7ea836e74210ba25	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""29056341""}]"
PDAC	CAMP_PDAC_GSE62452	d0d9806506328360	KEGG:C00022	UniProtKB:P32929	CTH	DIRECT_REACTION	WRITTEN_RIGHT_PRODUCT	RHEA:24931	L-cysteine + H2O = hydrogen sulfide + pyruvate + NH4(+) + H(+)	Homo sapiens	paired51_v2_evidence_row_1055	https://www.uniprot.org/uniprotkb/P32929/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	pyruvate	False	d0d9806506328360	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""10212249""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""18476726""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""19019829""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""19261609""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""19961860""}]"
PDAC	CAMP_PDAC_GSE62452	923562aa6ccbf19f	KEGG:C00022	UniProtKB:P14920	DAO	DIRECT_REACTION	WRITTEN_RIGHT_PRODUCT	RHEA:22688	D-alanine + O2 + H2O = pyruvate + H2O2 + NH4(+)	Homo sapiens	paired51_v2_evidence_row_1045	https://www.uniprot.org/uniprotkb/P14920/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	pyruvate	False	923562aa6ccbf19f	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""16616139""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""20567862""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""20603179""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""22203986""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""23219954""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""23391306""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""25701391""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""29326945""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""31799256""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""32730563""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""33484270""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""34041270""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""37558109""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""38035964""}]"
PDAC	CAMP_PDAC_GSE62452	2ea8335d2f900a71	KEGG:C00022	UniProtKB:Q6P587	FAHD1	DIRECT_REACTION	WRITTEN_RIGHT_PRODUCT	RHEA:15641	oxaloacetate + H(+) = pyruvate + CO2	Homo sapiens	paired51_v2_evidence_row_1064	https://www.uniprot.org/uniprotkb/Q6P587/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	pyruvate	False	2ea8335d2f900a71	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""25575590""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""30348641""}]"
PDAC	CAMP_PDAC_GSE62452	2ea8335d2f900a71	KEGG:C00022	UniProtKB:Q6P587	FAHD1	DIRECT_REACTION	WRITTEN_RIGHT_PRODUCT	RHEA:19009	a 3-acylpyruvate + H2O = a carboxylate + pyruvate + H(+)	Homo sapiens	paired51_v2_evidence_row_1065	https://www.uniprot.org/uniprotkb/Q6P587/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	pyruvate	False	2ea8335d2f900a71	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""21878618""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""30348641""}]"
PDAC	CAMP_PDAC_GSE62452	2ea8335d2f900a71	KEGG:C00022	UniProtKB:Q6P587	FAHD1	DIRECT_REACTION	WRITTEN_RIGHT_PRODUCT	RHEA:16097	acetylpyruvate + H2O = acetate + pyruvate + H(+)	Homo sapiens	paired51_v2_evidence_row_1066	https://www.uniprot.org/uniprotkb/Q6P587/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	pyruvate	False	2ea8335d2f900a71	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""21878618""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""30348641""}]"
PDAC	CAMP_PDAC_GSE62452	2ea8335d2f900a71	KEGG:C00022	UniProtKB:Q6P587	FAHD1	DIRECT_REACTION	WRITTEN_RIGHT_PRODUCT	RHEA:26168	3-fumarylpyruvate + H2O = fumarate + pyruvate + H(+)	Homo sapiens	paired51_v2_evidence_row_1067	https://www.uniprot.org/uniprotkb/Q6P587/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	pyruvate	False	2ea8335d2f900a71	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""21878618""}]"
PDAC	CAMP_PDAC_GSE62452	099f6c18564dad29	KEGG:C00022	UniProtKB:P24298	GPT	DIRECT_REACTION	WRITTEN_RIGHT_PRODUCT	RHEA:19453	L-alanine + 2-oxoglutarate = pyruvate + L-glutamate	Homo sapiens	paired51_v2_evidence_row_1051	https://www.uniprot.org/uniprotkb/P24298/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	pyruvate	False	099f6c18564dad29	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""11863375""}]"
PDAC	CAMP_PDAC_GSE62452	0b6f8dda4489722f	KEGG:C00022	UniProtKB:Q8TD30	GPT2	DIRECT_REACTION	WRITTEN_RIGHT_PRODUCT	RHEA:19453	L-alanine + 2-oxoglutarate = pyruvate + L-glutamate	Homo sapiens	paired51_v2_evidence_row_1075	https://www.uniprot.org/uniprotkb/Q8TD30/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	pyruvate	False	0b6f8dda4489722f	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""11863375""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""25758935""}]"
PDAC	CAMP_PDAC_GSE62452	f7e1206de7a8f5bb	KEGG:C00022	UniProtKB:Q86XE5	HOGA1	DIRECT_REACTION	WRITTEN_RIGHT_PRODUCT	RHEA:35639	(4S)-4-hydroxy-2-oxoglutarate = glyoxylate + pyruvate	Homo sapiens	paired51_v2_evidence_row_1070	https://www.uniprot.org/uniprotkb/Q86XE5/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	pyruvate	False	f7e1206de7a8f5bb	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""21998747""}]"
PDAC	CAMP_PDAC_GSE62452	f7e1206de7a8f5bb	KEGG:C00022	UniProtKB:Q86XE5	HOGA1	DIRECT_REACTION	WRITTEN_RIGHT_PRODUCT	RHEA:30687	(4R)-4-hydroxy-2-oxoglutarate = glyoxylate + pyruvate	Homo sapiens	paired51_v2_evidence_row_1071	https://www.uniprot.org/uniprotkb/Q86XE5/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	pyruvate	False	f7e1206de7a8f5bb	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""21998747""}]"
PDAC	CAMP_PDAC_GSE62452	d1d68675093ea63e	KEGG:C00022	UniProtKB:Q16773	KYAT1	DIRECT_REACTION	WRITTEN_RIGHT_PRODUCT	RHEA:18121	an S-substituted L-cysteine + H2O = a thiol + pyruvate + NH4(+)	Homo sapiens	paired51_v2_evidence_row_1060	https://www.uniprot.org/uniprotkb/Q16773/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	pyruvate	False	d1d68675093ea63e	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""7883047""}]"
