cohort	gene	celltype	mean_expression	detection_fraction	donor_count	detected_donor_count	status	bootstrap_first_frequency
GSE278688	RAD23A	Myeloid	4.92641737408364	0.48976881262035704	13	13	EVALUABLE	0.002
GSE278688	RAD23A	Schwann	5.1125889983655	0.47930107526881716	2	2	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE278688	RAD23A	T/NK	4.917142386682829	0.3749034098651525	13	13	EVALUABLE	0.0
GSE278688	RAD23B	Acinar	3.4795369894389974	0.2530495394573064	2	2	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE278688	RAD23B	B/Plasma	4.172532832087978	0.22179982663262143	11	11	EVALUABLE	0.0
GSE278688	RAD23B	Endocrine	NA	NA	0	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE278688	RAD23B	Endothelial	4.63219242200479	0.42184658137291886	13	13	EVALUABLE	0.65
GSE278688	RAD23B	Epithelial/Ductal	4.581965608513044	0.3179308535342687	12	12	EVALUABLE	0.332
GSE278688	RAD23B	Fibroblast/CAF	4.3942268339116906	0.39373331157381497	13	13	EVALUABLE	0.0
GSE278688	RAD23B	Myeloid	4.50369980321089	0.3926229280330873	13	13	EVALUABLE	0.018
GSE278688	RAD23B	Schwann	4.868852012388256	0.45403225806451614	2	2	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE278688	RAD23B	T/NK	4.301432661804993	0.22167498557025772	13	13	EVALUABLE	0.0
GSE278688	RIDA	Acinar	2.4494295926088596	0.08943241224794621	2	2	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE278688	RIDA	B/Plasma	1.9246561110574625	0.0243390436255766	11	11	EVALUABLE	0.0
GSE278688	RIDA	Endocrine	NA	NA	0	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE278688	RIDA	Endothelial	2.450485307650503	0.0688343562061605	13	13	EVALUABLE	0.0
GSE278688	RIDA	Epithelial/Ductal	3.3395762483376594	0.1290603584663828	12	12	EVALUABLE	1.0
GSE278688	RIDA	Fibroblast/CAF	2.4490183188994354	0.0774795282339848	13	13	EVALUABLE	0.0
GSE278688	RIDA	Myeloid	2.2401464810191856	0.05457944440935285	13	13	EVALUABLE	0.0
GSE278688	RIDA	Schwann	1.4174098173862444	0.04838709677419355	2	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE278688	RIDA	T/NK	1.9820663528330291	0.023065172115860903	13	13	EVALUABLE	0.0
GSE278688	RIOX1	Acinar	1.2433133220521868	0.02495643515060985	2	2	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE278688	RIOX1	B/Plasma	2.417668116178785	0.04172025922321939	11	11	EVALUABLE	0.0
GSE278688	RIOX1	Endocrine	NA	NA	0	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE278688	RIOX1	Endothelial	1.721789029188788	0.03612330142561003	13	12	EVALUABLE	0.0
GSE278688	RIOX1	Epithelial/Ductal	1.8341063925915684	0.029535363361949268	12	12	EVALUABLE	0.0
GSE278688	RIOX1	Fibroblast/CAF	1.5584418916154115	0.031002161251023154	13	12	EVALUABLE	0.0
GSE278688	RIOX1	Myeloid	2.1173569134525105	0.046888086519147394	13	13	EVALUABLE	0.0
GSE278688	RIOX1	Schwann	2.666339781022342	0.0615591397849462	2	2	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE278688	RIOX1	T/NK	2.8523812593466804	0.05872785963687677	13	13	EVALUABLE	1.0
GSE278688	RIOX2	Acinar	1.7806761471254728	0.04991287030121975	2	2	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE278688	RIOX2	B/Plasma	2.64265441435934	0.05394729948912635	11	11	EVALUABLE	0.0
GSE278688	RIOX2	Endocrine	NA	NA	0	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE278688	RIOX2	Endothelial	3.2916425274618746	0.15797639372082525	13	13	EVALUABLE	0.997
GSE278688	RIOX2	Epithelial/Ductal	2.6727288951537798	0.06696194239719346	12	12	EVALUABLE	0.0
GSE278688	RIOX2	Fibroblast/CAF	2.9121193745894107	0.11165811985758034	13	13	EVALUABLE	0.003
GSE278688	RIOX2	Myeloid	2.286327725462113	0.056090627625328744	13	13	EVALUABLE	0.0
GSE278688	RIOX2	Schwann	2.216023598519289	0.0408602150537634	2	2	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE278688	RIOX2	T/NK	1.96628896818845	0.023112381350554927	13	13	EVALUABLE	0.0
GSE278688	RNMT	Acinar	2.8005559240705593	0.0998257406024396	2	2	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE278688	RNMT	B/Plasma	4.578210368697867	0.30254880334199774	11	11	EVALUABLE	0.754
GSE278688	RNMT	Endocrine	NA	NA	0	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE278688	RNMT	Endothelial	4.277713146782461	0.3300618551824787	13	13	EVALUABLE	0.001
GSE278688	RNMT	Epithelial/Ductal	4.445161686164085	0.29056992648269836	12	12	EVALUABLE	0.181
GSE278688	RNMT	Fibroblast/CAF	4.116413477403664	0.30825719591014117	13	13	EVALUABLE	0.0
GSE278688	RNMT	Myeloid	4.22851371262613	0.29827473737105775	13	13	EVALUABLE	0.0
GSE278688	RNMT	Schwann	4.2847456407579845	0.24462365591397844	2	2	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE278688	RNMT	T/NK	4.493371824892036	0.25697854275179244	13	13	EVALUABLE	0.064
GSE278688	RSBN1	Acinar	2.9948185319839293	0.16741349265621108	2	2	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE278688	RSBN1	B/Plasma	4.138381869975232	0.2211459022630056	11	11	EVALUABLE	0.0
GSE278688	RSBN1	Endocrine	NA	NA	0	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE278688	RSBN1	Endothelial	3.9751201214562117	0.25937704615701784	13	13	EVALUABLE	0.0
GSE278688	RSBN1	Epithelial/Ductal	3.64236867893761	0.16808921560503617	12	12	EVALUABLE	0.0
GSE278688	RSBN1	Fibroblast/CAF	3.88270178969559	0.27033540198782774	13	13	EVALUABLE	0.0
GSE278688	RSBN1	Myeloid	3.671389291946014	0.2005881789319997	13	13	EVALUABLE	0.0
GSE278688	RSBN1	Schwann	3.7340881251215876	0.17204301075268813	2	2	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE278688	RSBN1	T/NK	4.8708207361885165	0.34244924537455795	13	13	EVALUABLE	1.0
GSE278688	SAMHD1	Acinar	3.1649920033006156	0.1705252676126462	2	2	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE278688	SAMHD1	B/Plasma	2.6389413335432295	0.0430382947702072	11	11	EVALUABLE	0.0
GSE278688	SAMHD1	Endocrine	NA	NA	0	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE278688	SAMHD1	Endothelial	4.6247935325315686	0.38960300743162446	13	13	EVALUABLE	0.0
GSE278688	SAMHD1	Epithelial/Ductal	3.131606279730654	0.09511815574663905	12	12	EVALUABLE	0.0
GSE278688	SAMHD1	Fibroblast/CAF	4.586480877812945	0.36772155694526754	13	13	EVALUABLE	0.0
GSE278688	SAMHD1	Myeloid	5.915257714703762	0.5555136535708913	13	13	EVALUABLE	1.0
GSE278688	SAMHD1	Schwann	6.572807771857915	0.8446236559139786	2	2	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE278688	SAMHD1	T/NK	5.030577206852557	0.3611427888853856	13	13	EVALUABLE	0.0
GSE278688	SDS	Acinar	0.0	0.0	2	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE278688	SDS	B/Plasma	0.13056695722600675	0.0005485849593332727	11	3	EVALUABLE	0.0
GSE278688	SDS	Endocrine	NA	NA	0	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE278688	SDS	Endothelial	0.3379650521211923	0.002461180746133408	13	4	EVALUABLE	0.0
GSE278688	SDS	Epithelial/Ductal	0.24839935598387938	0.0013014815843734667	12	6	EVALUABLE	0.0
GSE278688	SDS	Fibroblast/CAF	0.17578341537830927	0.0015231282051963615	13	5	EVALUABLE	0.0
GSE278688	SDS	Myeloid	4.596927451517756	0.17351841286041525	13	13	EVALUABLE	1.0
GSE278688	SDS	Schwann	0.0	0.0	2	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE278688	SDS	T/NK	0.11185115023442134	0.0005057442521495385	13	6	EVALUABLE	0.0
GSE278688	SDSL	Acinar	1.620904106341455	0.0443739108787652	2	2	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE278688	SDSL	B/Plasma	0.05932421542462611	0.00016421296508823638	11	2	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE278688	SDSL	Endocrine	NA	NA	0	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE278688	SDSL	Endothelial	1.3921513293134684	0.02522014467081	13	11	EVALUABLE	0.0
GSE278688	SDSL	Epithelial/Ductal	2.5797320105489687	0.060721652229447025	12	12	EVALUABLE	0.0
GSE278688	SDSL	Fibroblast/CAF	2.3163829071106092	0.06580765810380057	13	13	EVALUABLE	0.0
GSE278688	SDSL	Myeloid	3.754546154558186	0.20770037879850267	13	13	EVALUABLE	1.0
GSE278688	SDSL	Schwann	0.8595259986084728	0.00806451612903225	2	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE278688	SDSL	T/NK	0.15396734023621209	0.000628430401349177	13	8	EVALUABLE	0.0
GSE278688	SETD1A	Acinar	1.437900959699736	0.03534976350510325	2	2	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE278688	SETD1A	B/Plasma	1.9313109088416667	0.030590334010187955	11	10	EVALUABLE	0.0
GSE278688	SETD1A	Endocrine	NA	NA	0	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE278688	SETD1A	Endothelial	2.753361523640442	0.10072810623657705	13	13	EVALUABLE	1.0
GSE278688	SETD1A	Epithelial/Ductal	2.3595546030419112	0.05114045049625359	12	12	EVALUABLE	0.0
GSE278688	SETD1A	Fibroblast/CAF	2.238641022753868	0.05705004445760589	13	13	EVALUABLE	0.0
GSE278688	SETD1A	Myeloid	2.0306197721541435	0.045412394978024524	13	13	EVALUABLE	0.0
GSE278688	SETD1A	Schwann	2.1374123327751873	0.03682795698924725	2	2	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE278688	SETD1A	T/NK	2.1368954613695816	0.02795473825080354	13	13	EVALUABLE	0.0
GSE278688	SETD1B	Acinar	0.8340106804723098	0.02184466019417475	2	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE278688	SETD1B	B/Plasma	2.4570095041745943	0.04490009020136535	11	11	EVALUABLE	0.0
GSE278688	SETD1B	Endocrine	NA	NA	0	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE278688	SETD1B	Endothelial	2.641131784283121	0.0842671000797585	13	13	EVALUABLE	0.0
GSE278688	SETD1B	Epithelial/Ductal	2.690534174779826	0.07152683526505657	12	12	EVALUABLE	0.001
GSE278688	SETD1B	Fibroblast/CAF	2.6642998906975115	0.09153790408974637	13	13	EVALUABLE	0.0
GSE278688	SETD1B	Myeloid	2.4022663900873353	0.06355944598537742	13	13	EVALUABLE	0.0
GSE278688	SETD1B	Schwann	3.1190809644814212	0.10241935483870965	2	2	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE278688	SETD1B	T/NK	3.0214306904143555	0.06949731885926622	13	13	EVALUABLE	0.999
GSE278688	SETD2	Acinar	2.7052351940871704	0.10953447846651726	2	2	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE278688	SETD2	B/Plasma	4.487914164536862	0.28882710553375424	11	11	EVALUABLE	0.099
GSE278688	SETD2	Endocrine	NA	NA	0	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE278688	SETD2	Endothelial	4.473527962464373	0.3906771993410963	13	13	EVALUABLE	0.0
GSE278688	SETD2	Epithelial/Ductal	4.13564439224709	0.23482629175880418	12	12	EVALUABLE	0.0
GSE278688	SETD2	Fibroblast/CAF	4.038884669661081	0.2989598806365489	13	13	EVALUABLE	0.0
GSE278688	SETD2	Myeloid	3.9517429409931895	0.2539117635083122	13	13	EVALUABLE	0.0
GSE278688	SETD2	Schwann	4.080036715334302	0.27634408602150534	2	2	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE278688	SETD2	T/NK	4.672588884565372	0.2999952326466998	13	13	EVALUABLE	0.901
GSE278688	SETD3	Acinar	2.598588862350775	0.118185212845407	2	2	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE278688	SETD3	B/Plasma	2.9845366019346	0.07756429748680566	11	11	EVALUABLE	0.0
GSE278688	SETD3	Endocrine	NA	NA	0	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE278688	SETD3	Endothelial	3.7468515556225626	0.2218913271516866	13	13	EVALUABLE	0.524
GSE278688	SETD3	Epithelial/Ductal	3.6751587583014165	0.16514969492567919	12	12	EVALUABLE	0.114
GSE278688	SETD3	Fibroblast/CAF	3.372255687112798	0.17591456195285177	13	13	EVALUABLE	0.0
GSE278688	SETD3	Myeloid	3.7200273110993227	0.21404905736064916	13	13	EVALUABLE	0.362
GSE278688	SETD3	Schwann	3.4300457402569746	0.1583333333333333	2	2	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE278688	SETD3	T/NK	3.5094270029203214	0.11258202672003235	13	13	EVALUABLE	0.0
GSE278688	SETD4	Acinar	1.4669363019736104	0.0322379885486681	2	2	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE278688	SETD4	B/Plasma	2.3746948189439534	0.04492181087434391	11	11	EVALUABLE	0.011
GSE278688	SETD4	Endocrine	NA	NA	0	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE278688	SETD4	Endothelial	2.653382255626805	0.0824187778364733	13	13	EVALUABLE	0.146
GSE278688	SETD4	Epithelial/Ductal	2.8086950541043763	0.08154028523065676	12	12	EVALUABLE	0.792
GSE278688	SETD4	Fibroblast/CAF	2.605673405836925	0.08517799334684827	13	13	EVALUABLE	0.051
GSE278688	SETD4	Myeloid	2.1710685775928082	0.05030027720805519	13	13	EVALUABLE	0.0
GSE278688	SETD4	Schwann	3.0940450743102437	0.10188172043010744	2	2	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE278688	SETD4	T/NK	2.3201220333402306	0.03394272720395062	13	13	EVALUABLE	0.0
GSE278688	SETD5	Acinar	2.7109904146864032	0.10225292506845901	2	2	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE278688	SETD5	B/Plasma	4.405266229954959	0.2722451574259049	11	11	EVALUABLE	0.004
GSE278688	SETD5	Endocrine	NA	NA	0	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE278688	SETD5	Endothelial	4.73317794103292	0.4629954286350392	13	13	EVALUABLE	0.996
GSE278688	SETD5	Epithelial/Ductal	4.310028361828855	0.277674225996164	12	12	EVALUABLE	0.0
GSE278688	SETD5	Fibroblast/CAF	4.318896144128335	0.3613399692356995	13	13	EVALUABLE	0.0
GSE278688	SETD5	Myeloid	3.9654364096210077	0.26829777110669306	13	13	EVALUABLE	0.0
GSE278688	SETD5	Schwann	4.328059334543954	0.34596774193548385	2	2	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE278688	SETD5	T/NK	4.253861177931482	0.21656945452927065	13	13	EVALUABLE	0.0
GSE278688	SETD6	Acinar	0.734598171709992	0.0145631067961165	2	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE278688	SETD6	B/Plasma	1.7768196618283951	0.024809628505089706	11	10	EVALUABLE	0.0
GSE278688	SETD6	Endocrine	NA	NA	0	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE278688	SETD6	Endothelial	2.166906742536351	0.05475329009235808	13	13	EVALUABLE	0.003
GSE278688	SETD6	Epithelial/Ductal	2.5483450403796133	0.06428742338131636	12	12	EVALUABLE	0.997
GSE278688	SETD6	Fibroblast/CAF	2.128794702723059	0.05377561072442127	13	13	EVALUABLE	0.0
GSE278688	SETD6	Myeloid	1.6615466781611472	0.028456687014213222	13	13	EVALUABLE	0.0
GSE278688	SETD6	Schwann	1.3452047736160406	0.0443548387096774	2	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE278688	SETD6	T/NK	2.0669825098750656	0.025361367338753514	13	13	EVALUABLE	0.0
GSE278688	SETD7	Acinar	1.4669363019736104	0.03466517301468755	2	2	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE278688	SETD7	B/Plasma	2.8229599940322707	0.06526651987887912	11	11	EVALUABLE	0.0
GSE278688	SETD7	Endocrine	NA	NA	0	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE278688	SETD7	Endothelial	3.782367930587945	0.2283417860288513	13	13	EVALUABLE	0.538
GSE278688	SETD7	Epithelial/Ductal	2.9733173943504183	0.08794895446125901	12	12	EVALUABLE	0.0
GSE278688	SETD7	Fibroblast/CAF	3.7771292030531245	0.2397420972676976	13	13	EVALUABLE	0.462
GSE278688	SETD7	Myeloid	2.8707540231607305	0.09886772692552036	13	13	EVALUABLE	0.0
GSE278688	SETD7	Schwann	3.4331284943834506	0.13870967741935486	2	2	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE278688	SETD7	T/NK	2.9566851281487727	0.06009050808890542	13	13	EVALUABLE	0.0
GSE278688	SETDB1	Acinar	1.419696700399189	0.0298108040826487	2	2	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE278688	SETDB1	B/Plasma	3.1871155780657547	0.09531732584608821	11	11	EVALUABLE	0.682
GSE278688	SETDB1	Endocrine	NA	NA	0	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE278688	SETDB1	Endothelial	3.047290124503601	0.12380682514972959	13	13	EVALUABLE	0.082
GSE278688	SETDB1	Epithelial/Ductal	3.015035295893361	0.10698257852807881	12	12	EVALUABLE	0.234
GSE278688	SETDB1	Fibroblast/CAF	2.7713879627647717	0.10270287537040027	13	13	EVALUABLE	0.0
GSE278688	SETDB1	Myeloid	2.9626415784652806	0.11517179665789887	13	13	EVALUABLE	0.002
GSE278688	SETDB1	Schwann	2.746880091879894	0.08924731182795695	2	2	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE278688	SETDB1	T/NK	2.7917354487833728	0.05665599218980574	13	13	EVALUABLE	0.0
GSE278688	SETDB2	Acinar	1.579846401455896	0.0402041324371421	2	2	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE278688	SETDB2	B/Plasma	3.481269525785198	0.11771374263084668	11	11	EVALUABLE	0.43
GSE278688	SETDB2	Endocrine	NA	NA	0	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE278688	SETDB2	Endothelial	2.7033605034766546	0.08125293717351795	13	13	EVALUABLE	0.0
GSE278688	SETDB2	Epithelial/Ductal	2.5327899377219105	0.06552978183521978	12	12	EVALUABLE	0.0
GSE278688	SETDB2	Fibroblast/CAF	2.335806150269508	0.06642404570902558	13	13	EVALUABLE	0.0
GSE278688	SETDB2	Myeloid	3.507005489125599	0.15697129163093265	13	13	EVALUABLE	0.57
GSE278688	SETDB2	Schwann	1.4174098173862444	0.05241935483870965	2	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE278688	SETDB2	T/NK	3.253887561725328	0.08732850842742772	13	13	EVALUABLE	0.0
GSE278688	SETMAR	Acinar	1.0776708386331357	0.0176748817525516	2	2	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE278688	SETMAR	B/Plasma	1.086362180375989	0.009855169193982619	11	9	EVALUABLE	0.0
GSE278688	SETMAR	Endocrine	NA	NA	0	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE278688	SETMAR	Endothelial	1.7055830356675974	0.03395963324730988	13	12	EVALUABLE	0.0
GSE278688	SETMAR	Epithelial/Ductal	1.8656223245227952	0.029527149974107783	12	12	EVALUABLE	0.01
GSE278688	SETMAR	Fibroblast/CAF	2.207844188373321	0.05804663102294756	13	13	EVALUABLE	0.99
GSE278688	SETMAR	Myeloid	1.2209044410126393	0.017830490862121323	13	12	EVALUABLE	0.0
GSE278688	SETMAR	Schwann	2.852390454915712	0.07365591397849455	2	2	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE278688	SETMAR	T/NK	1.478646670916356	0.013198755176467484	13	13	EVALUABLE	0.0
GSE278688	SLC13A2	Acinar	0.0	0.0	2	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE278688	SLC13A2	B/Plasma	0.0	0.0	11	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE278688	SLC13A2	Endocrine	NA	NA	0	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE278688	SLC13A2	Endothelial	0.0	0.0	13	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE278688	SLC13A2	Epithelial/Ductal	0.43398792394197994	0.0035370607885083917	12	5	EVALUABLE	1.0
GSE278688	SLC13A2	Fibroblast/CAF	0.0	0.0	13	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE278688	SLC13A2	Myeloid	0.0	0.0	13	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE278688	SLC13A2	Schwann	0.0	0.0	2	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE278688	SLC13A2	T/NK	0.011734366737804576	4.061408496466154e-05	13	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE278688	SLC13A3	Acinar	0.3354318878268056	0.0048543689320388	2	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE278688	SLC13A3	B/Plasma	0.1183682337634218	0.0005554502082279728	11	3	EVALUABLE	0.0
GSE278688	SLC13A3	Endocrine	NA	NA	0	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE278688	SLC13A3	Endothelial	0.3115544708740839	0.0040314193876914385	13	5	EVALUABLE	0.0
GSE278688	SLC13A3	Epithelial/Ductal	1.2006552004259854	0.015508369693689773	12	9	EVALUABLE	0.05
GSE278688	SLC13A3	Fibroblast/CAF	1.6184236998415622	0.02741715769688099	13	13	EVALUABLE	0.95
GSE278688	SLC13A3	Myeloid	0.06713415679498984	0.0005027634907083693	13	3	EVALUABLE	0.0
GSE278688	SLC13A3	Schwann	0.5953857869577355	0.00806451612903225	2	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE278688	SLC13A3	T/NK	0.11663225735576946	0.0006095582433336231	13	5	EVALUABLE	0.0
GSE278688	SLC15A1	Acinar	0.19533240645529254	0.0024271844660194	2	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE278688	SLC15A1	B/Plasma	0.01658905400379374	8.666262241094546e-05	11	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE278688	SLC15A1	Endocrine	NA	NA	0	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE278688	SLC15A1	Endothelial	0.0	0.0	13	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE278688	SLC15A1	Epithelial/Ductal	2.801535499944906	0.0821488109501448	12	12	EVALUABLE	1.0
GSE278688	SLC15A1	Fibroblast/CAF	0.08043064871181081	0.0007354806724554462	13	4	EVALUABLE	0.0
GSE278688	SLC15A1	Myeloid	0.0	0.0	13	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE278688	SLC15A1	Schwann	0.0	0.0	2	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE278688	SLC15A1	T/NK	0.005890779066418277	2.1846940335999998e-05	13	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE278688	SLC15A2	Acinar	0.4447452171318351	0.00728155339805825	2	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE278688	SLC15A2	B/Plasma	1.6717683115373492	0.02795633212094689	11	9	EVALUABLE	0.395
GSE278688	SLC15A2	Endocrine	NA	NA	0	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE278688	SLC15A2	Endothelial	0.2826290579741408	0.003839400380397993	13	3	EVALUABLE	0.0
GSE278688	SLC15A2	Epithelial/Ductal	1.7424852604783239	0.028794161522164324	12	12	EVALUABLE	0.605
GSE278688	SLC15A2	Fibroblast/CAF	0.4422357589523366	0.00445351884980543	13	9	EVALUABLE	0.0
GSE278688	SLC15A2	Myeloid	1.2008070498142396	0.019009406454715945	13	12	EVALUABLE	0.0
GSE278688	SLC15A2	Schwann	0.0	0.0	2	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE278688	SLC15A2	T/NK	0.3633942635906567	0.0019939976894605923	13	13	EVALUABLE	0.0
GSE278688	SLC16A1	Acinar	1.5051440547384705	0.04088872292755785	2	2	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE278688	SLC16A1	B/Plasma	2.987691697221027	0.08216256484603084	11	11	EVALUABLE	0.0
GSE278688	SLC16A1	Endocrine	NA	NA	0	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE278688	SLC16A1	Endothelial	3.2469807501836097	0.14624843525518186	13	13	EVALUABLE	0.0
GSE278688	SLC16A1	Epithelial/Ductal	2.8327033556373564	0.06960228294570425	12	12	EVALUABLE	0.0
GSE278688	SLC16A1	Fibroblast/CAF	3.2934175012681544	0.14585593511881634	13	13	EVALUABLE	0.0
GSE278688	SLC16A1	Myeloid	2.7433552299965505	0.08346909453951348	13	13	EVALUABLE	0.0
GSE278688	SLC16A1	Schwann	3.5372463187336796	0.1438172043010752	2	2	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE278688	SLC16A1	T/NK	3.8254022612053875	0.1337583196051713	13	13	EVALUABLE	1.0
GSE278688	SLC16A10	Acinar	2.4651526449439536	0.08526263380632305	2	2	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE278688	SLC16A10	B/Plasma	0.9375314849081312	0.007725062898548137	11	8	EVALUABLE	0.0
GSE278688	SLC16A10	Endocrine	NA	NA	0	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE278688	SLC16A10	Endothelial	0.422664442952805	0.0030437120643033613	13	4	EVALUABLE	0.0
GSE278688	SLC16A10	Epithelial/Ductal	1.072377483382368	0.010165303731347398	12	12	EVALUABLE	0.0
GSE278688	SLC16A10	Fibroblast/CAF	0.8900585222327494	0.010895414228310168	13	11	EVALUABLE	0.0
GSE278688	SLC16A10	Myeloid	4.9398648202619935	0.25672183303336743	13	13	EVALUABLE	1.0
GSE278688	SLC16A10	Schwann	0.0	0.0	2	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE278688	SLC16A10	T/NK	1.8593646424592398	0.019440961052782393	13	13	EVALUABLE	0.0
GSE278688	SLC16A11	Acinar	0.0	0.0	2	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE278688	SLC16A11	B/Plasma	0.9762281412467971	0.007593480415752954	11	10	EVALUABLE	0.0
GSE278688	SLC16A11	Endocrine	NA	NA	0	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE278688	SLC16A11	Endothelial	1.2475947736890254	0.018010727361360116	13	11	EVALUABLE	0.181
GSE278688	SLC16A11	Epithelial/Ductal	1.3182426335735866	0.0181598627545549	12	11	EVALUABLE	0.238
GSE278688	SLC16A11	Fibroblast/CAF	0.6143349524508485	0.007847548155994099	13	9	EVALUABLE	0.0
GSE278688	SLC16A11	Myeloid	0.13908621962067197	0.0014294413451216767	13	4	EVALUABLE	0.0
GSE278688	SLC16A11	Schwann	1.5660926022724175	0.02069892473118275	2	2	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE278688	SLC16A11	T/NK	1.462895366898728	0.012343828128119301	13	13	EVALUABLE	0.581
GSE278688	SLC16A3	Acinar	1.5228498648938738	0.03292257903908385	2	2	INSUFFICIENT_UNITS_OR_DETECTION	NA
