cancer	cohort	stage_id	run_id	analysis_version	analysis_type	metabolite_key	metabolite_name	gene	unit	n	n_reference	effect_type	effect	ci_lower	ci_upper	p_value	q_value	test_family	family_n_evaluable	status	reason	source_id	feature_id	normal_label_conflict	original_cohort_q	statistics_reused	family_n_planned	historical_status	current_status	current_reason
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	KEGG:C00123	leucine	NA	author_case	74.0	6.0	Hedges_g_preserved	-2.85075305974157	-3.79272146701077	-1.90878465247237	6.08331207128882e-05	0.0005881716412019	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:b754e6401a70856c	True	0.0005881716412019	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	KEGG:C00047	lysine	NA	author_case	74.0	6.0	Hedges_g_preserved	-1.27421188176997	-2.12929269573485	-0.419131067805103	0.0047695548343274	0.0090096237843518	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:b235fe32490cda94	True	0.0090096237843519	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	KEGG:C00073	methionine	NA	author_case	74.0	6.0	Hedges_g_preserved	-1.87866290472921	-2.76009381940932	-0.997231990049106	6.08452281830846e-05	0.0005881716412019	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:a84653a33a951c44	True	0.0005881716412019	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	KEGG:C04771	L-mimosine	NA	author_case	74.0	6.0	Hedges_g_preserved	-2.58822632990909	-3.51181776673143	-1.66463489308674	9.62014786883893e-05	0.0005987954586277	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:c30458d8d2e9ece7	True	0.0005987954586277	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	KEGG:C00148	proline	NA	author_case	74.0	6.0	Hedges_g_preserved	-0.347147878449403	-1.1808586585674	0.486562901668595	0.246078859326361	0.2912002800517378	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:6692a40c9e151cb2	True	0.291200280051738	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	KEGG:C01879	5-oxoproline	NA	author_case	74.0	6.0	Hedges_g_preserved	-0.328124806407782	-1.16165059375031	0.505400980934751	0.281136005498198	0.3271479496191313	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:cde3da62f8e094f1	True	0.327147949619132	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	KEGG:C00065	serine	NA	author_case	74.0	6.0	Hedges_g_preserved	-0.744992981900935	-1.58493707489735	0.0949511110954802	0.0398802274011701	0.0595214528878277	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:3d25af3508933dfb	True	0.0595214528878277	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	KEGG:C00188	threonine	NA	author_case	74.0	6.0	Hedges_g_preserved	-0.171899091752509	-1.00429903097586	0.660500847470847	0.493338984082166	0.537285263746361	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:1e2126a6049b11ab	True	0.537285263746362	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	NA	tyrosine	NA	author_case	NA	NA	NA	NA	NA	NA	NA	NA	METAB_UNPAIRED_HISTORICAL	697.0	NOT_EVALUABLE	not_retained_in_both_tissue_filters	CAMP_v0.3.4_GBM	GBM_FEATURE:c5bb45f39525a3f7	True	NA	NA	713.0	NOT_EVALUABLE	NOT_EVALUABLE	not_retained_in_both_tissue_filters
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	KEGG:C00183	valine	NA	author_case	74.0	6.0	Hedges_g_preserved	-0.617648017672479	-1.45510830499394	0.219812269648986	0.0325787253423242	0.0493638512252173	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:8dcedd5e178723a5	True	0.0493638512252174	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	KEGG:C00208	maltose	NA	author_case	74.0	6.0	Hedges_g_preserved	3.0880874956799	2.12832379134045	4.04785120001935	0.0003809384707836	0.0011497757122914	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:6fe63a2a8258d9f8	True	0.0011497757122914	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	KEGG:C00137	myo-inositol	NA	author_case	74.0	6.0	Hedges_g_preserved	-0.636721826920481	-1.47452501786933	0.20108136402837	0.12270373132651	0.1586725431068227	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:69e28adb52547c66	True	0.158672543106823	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	KEGG:C06424	myristate (14:0)	NA	author_case	74.0	6.0	Hedges_g_preserved	-0.272352914393584	-1.10539621973897	0.560690390951803	0.615435241722341	0.6538999443299873	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:c72897d0b0d6e98a	True	0.653899944329988	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	NA	N-acetylaspartate (NAA)	NA	author_case	NA	NA	NA	NA	NA	NA	NA	NA	METAB_UNPAIRED_HISTORICAL	697.0	NOT_EVALUABLE	not_retained_in_both_tissue_filters	CAMP_v0.3.4_GBM	GBM_FEATURE:6162a37c131255c8	True	NA	NA	713.0	NOT_EVALUABLE	NOT_EVALUABLE	not_retained_in_both_tissue_filters
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	NAME:N-formylglycine	N-formylglycine	NA	author_case	74.0	6.0	Hedges_g_preserved	1.20679183590092	0.354062652343642	2.0595210194582	0.014015498122238	0.0232047356269542	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:0e94eba2138ae781	True	0.0232047356269544	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	KEGG:C02721	N-methylalanine	NA	author_case	74.0	6.0	Hedges_g_preserved	-0.311034300980865	-1.14440274511397	0.522334143152235	0.0982860901078067	0.1302645332717123	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:a52f92b2a6d9a41e	True	0.130264533271712	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	KEGG:C00712	oleate (18:1n9)	NA	author_case	74.0	6.0	Hedges_g_preserved	-2.29254999622666	-3.1971889240204	-1.38791106843292	0.0002013560121377	0.0007629425963148	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:bd5a75b37eeffcbb	True	0.000762942596315	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	NAME:O-phosphocolamine	O-phosphocolamine	NA	author_case	74.0	6.0	Hedges_g_preserved	-0.0613278641598957	-0.893355799001862	0.770700070682071	0.862232269976876	0.8877052426569524	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:da1539c302a77327	True	0.887705242656953	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	NAME:palatinitol  (spectral match)	palatinitol  (spectral match)	NA	author_case	74.0	6.0	Hedges_g_preserved	0.440411629255306	-0.39435613334733	1.27517939185794	0.354501710243685	0.3985285355481426	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:8e112599e1170869	True	0.398528535548142	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	KEGG:C00249	palmitate (16:0)	NA	author_case	74.0	6.0	Hedges_g_preserved	-1.65917441321394	-2.52996505532066	-0.788383771107209	0.0005017519826334	0.0013990974910531	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:e3c0644ec7af69e1	True	0.0013990974910533	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	KEGG:C00864	pantothenate (Vitamin B5)	NA	author_case	74.0	6.0	Hedges_g_preserved	-1.61181666801956	-2.48046909046552	-0.743164245573604	0.0003089643563768	0.0009924686619967	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:5dd1b5920fe050cd	True	0.0009924686619968	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	KEGG:C00079	phenylalanine	NA	author_case	74.0	6.0	Hedges_g_preserved	-0.799734935782085	-1.64088676462163	0.0414168930574561	0.0893569695791578	0.1197727073012942	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:a44adeb25adaeb4f	True	0.119772707301294	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	KEGG:C00074	phosphoenolpyruvate (PEP)	NA	author_case	74.0	6.0	Hedges_g_preserved	0.276970619676708	-0.556109240053054	1.11005047940647	0.552728218511585	0.5954429185511202	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:64e04b8984178a10	True	0.595442918551121	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	HMDB:HMDB0001429	phosphoric acid (spectral match)	NA	author_case	74.0	6.0	Hedges_g_preserved	-0.806899146278838	-1.64821523468846	0.0344169421307893	0.0348756409529906	0.0525017748255603	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:9ef462b9d6f0d6bc	True	0.0525017748255604	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	NAME:porphine	porphine	NA	author_case	74.0	6.0	Hedges_g_preserved	-0.603513595466792	-1.44072641805415	0.23369922712057	0.114087467670396	0.1494800726073747	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:f758202309fadafc	True	0.149480072607375	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	KEGG:C00583	1,2-propanediol	NA	author_case	74.0	6.0	Hedges_g_preserved	-1.19852186302133	-2.05097095620761	-0.346072769835058	0.0033698600951286	0.0067308090914224	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:772ed7856c65cf3e	True	0.0067308090914225	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	KEGG:C00134	putrescine	NA	author_case	74.0	6.0	Hedges_g_preserved	1.04836290758246	0.200678576187862	1.89604723897707	0.007053310261771	0.012835919719202	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:368c03edafa119f4	True	0.0128359197192021	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	KEGG:C00013	pyrophosphate (PPi)	NA	author_case	74.0	6.0	Hedges_g_preserved	1.07077062380039	0.222414071890453	1.91912717571033	0.19152481506033	0.2354466283669497	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:3846f96a24984c63	True	0.23544662836695	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	KEGG:C00022	pyruvate	NA	author_case	74.0	6.0	Hedges_g_preserved	0.303721703855901	-0.529581978849479	1.13702538656128	0.293567858451548	0.3376514807602788	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:3cb63287d86bad81	True	0.337651480760279	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	NA	sarcosine	NA	author_case	NA	NA	NA	NA	NA	NA	NA	NA	METAB_UNPAIRED_HISTORICAL	697.0	NOT_EVALUABLE	not_retained_in_both_tissue_filters	CAMP_v0.3.4_GBM	GBM_FEATURE:49fc2a2cae8843cc	True	NA	NA	713.0	NOT_EVALUABLE	NOT_EVALUABLE	not_retained_in_both_tissue_filters
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	KEGG:C06153	scyllo-inositol	NA	author_case	74.0	6.0	Hedges_g_preserved	-0.393236156248851	-1.22743814540788	0.440965832910177	0.253595525707805	0.2990796639904232	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:e83d2e057331a6b3	True	0.299079663990423	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	KEGG:C01530	stearate (18:0)	NA	author_case	74.0	6.0	Hedges_g_preserved	-1.73188126238588	-2.60606435492161	-0.857698169850156	0.0004374511264242	0.0012654541398351	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:c95d3fd4b0685964	True	0.0012654541398352	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	KEGG:C00089	sucrose	NA	author_case	74.0	6.0	Hedges_g_preserved	-1.17181144228043	-2.02336844034396	-0.320254444216902	0.0318444396604969	0.0483609396813593	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:69cdcc7eb4b306e3	True	0.0483609396813593	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	KEGG:D08601 	timonacic	NA	author_case	74.0	6.0	Hedges_g_preserved	-1.82759411658972	-2.7064433569618	-0.948744876217649	0.0003313878264854	0.0010360234652386	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:9ee20390f3a7ed2a	True	0.0010360234652387	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	NA	uracil	NA	author_case	NA	NA	NA	NA	NA	NA	NA	NA	METAB_UNPAIRED_HISTORICAL	697.0	NOT_EVALUABLE	not_retained_in_both_tissue_filters	CAMP_v0.3.4_GBM	GBM_FEATURE:114ae5cf96c222d7	True	NA	NA	713.0	NOT_EVALUABLE	NOT_EVALUABLE	not_retained_in_both_tissue_filters
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	NA	urea	NA	author_case	NA	NA	NA	NA	NA	NA	NA	NA	METAB_UNPAIRED_HISTORICAL	697.0	NOT_EVALUABLE	not_retained_in_both_tissue_filters	CAMP_v0.3.4_GBM	GBM_FEATURE:57ff2f0dd49e2ec5	True	NA	NA	713.0	NOT_EVALUABLE	NOT_EVALUABLE	not_retained_in_both_tissue_filters
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	NA	uridine 5'-monophosphate (UMP)	NA	author_case	NA	NA	NA	NA	NA	NA	NA	NA	METAB_UNPAIRED_HISTORICAL	697.0	NOT_EVALUABLE	not_retained_in_both_tissue_filters	CAMP_v0.3.4_GBM	GBM_FEATURE:98f29138b6910cb8	True	NA	NA	713.0	NOT_EVALUABLE	NOT_EVALUABLE	not_retained_in_both_tissue_filters
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	NA	xylitol	NA	author_case	NA	NA	NA	NA	NA	NA	NA	NA	METAB_UNPAIRED_HISTORICAL	697.0	NOT_EVALUABLE	not_retained_in_both_tissue_filters	CAMP_v0.3.4_GBM	GBM_FEATURE:91722630e0e898da	True	NA	NA	713.0	NOT_EVALUABLE	NOT_EVALUABLE	not_retained_in_both_tissue_filters
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	NA	Unknown 001	NA	author_case	NA	NA	NA	NA	NA	NA	NA	NA	METAB_UNPAIRED_HISTORICAL	697.0	NOT_EVALUABLE	not_retained_in_both_tissue_filters	CAMP_v0.3.4_GBM	GBM_FEATURE:cb8a219738a6eb22	True	NA	NA	713.0	NOT_EVALUABLE	NOT_EVALUABLE	not_retained_in_both_tissue_filters
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	NAME:Unknown 002	Unknown 002	NA	author_case	74.0	6.0	Hedges_g_preserved	0.629650671608111	-0.208024196116843	1.46732553933307	0.235093561611061	0.2805825555529272	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:af1fed55f5e23cc5	True	0.280582555552928	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	NAME:Unknown 003	Unknown 003	NA	author_case	74.0	6.0	Hedges_g_preserved	-1.25585161034785	-2.11027999835118	-0.401423222344516	0.0026569808093328	0.0055284263886671	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:f2960ef3ba8d05c4	True	0.0055284263886672	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
