cancer	stable_gene_id	gene	in_current_pool	in_history_pool	history_only	mapping_version	relation_ids	source_id	status	reason	in_prior_42_pool	in_paired51_any_relation	in_conditional_pool	n_direct_relations	n_conditional_relations
PDAC	UniProtKB:Q9NRG4	SMYD2	False	True	True	PDAC_paired51_mapping_v2	d8a9957ddb40a6b1	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q9H7B4	SMYD3	False	True	True	PDAC_paired51_mapping_v2	8d9f14a04b01fea8	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q8IYR2	SMYD4	False	True	True	PDAC_paired51_mapping_v2	df33810099a5b9ec	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q6GMV2	SMYD5	False	True	True	PDAC_paired51_mapping_v2	0074029d51a58eb1	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q00796	SORD	False	True	True	PDAC_paired51_mapping_v2		reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	False	False	0	0
PDAC	UniProtKB:Q5T280	SPOUT1	False	True	True	PDAC_paired51_mapping_v2	898b852633338fce	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:P19623	SRM	True	True	False	PDAC_paired51_mapping_v2	9b05cfc83eea648f	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	False	1	0
PDAC	UniProtKB:Q9GZT4	SRR	False	True	True	PDAC_paired51_mapping_v2	56bee20b01aebae8	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:O43463	SUV39H1	False	True	True	PDAC_paired51_mapping_v2	ead2422b14c6595d	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q9H5I1	SUV39H2	False	True	True	PDAC_paired51_mapping_v2	0384b7a1258b8d24	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q13395	TARBP1	False	True	True	PDAC_paired51_mapping_v2	a862bfe11d189cca	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:P17735	TAT	True	True	False	PDAC_paired51_mapping_v2	4401e30f6e6c47c4	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	False	1	0
PDAC	UniProtKB:P48775	TDO2	True	True	False	PDAC_paired51_mapping_v2	385ef55bc5987f6d	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	True	False	1	0
PDAC	UniProtKB:Q8NFU7	TET1	False	True	True	PDAC_paired51_mapping_v2	050e5941e2275814	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q6N021	TET2	False	True	True	PDAC_paired51_mapping_v2	bde1cd79e286d039	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:O43151	TET3	False	True	True	PDAC_paired51_mapping_v2	48a839687d461a57	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q8WVM0	TFB1M	False	True	True	PDAC_paired51_mapping_v2	4ed56528b5ccdf27	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q9H5Q4	TFB2M	False	True	True	PDAC_paired51_mapping_v2	957173d883dbf044	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q96RS0	TGS1	False	True	True	PDAC_paired51_mapping_v2	b2a9119ba0db351e	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q5T1C6	THEM4	True	True	False	PDAC_paired51_mapping_v2	bdbb84aad1ded9a5;e1a9440e7f9fd09d	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	False	2	0
PDAC	UniProtKB:Q9BTF0	THUMPD2	False	True	True	PDAC_paired51_mapping_v2	ddfcf828dfa50041	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q9BV44	THUMPD3	False	True	True	PDAC_paired51_mapping_v2	70e13bb398fc0fb3	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q7Z3E1	TIPARP	False	True	True	PDAC_paired51_mapping_v2		reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	False	False	0	0
PDAC	UniProtKB:P04183	TK1	True	True	False	PDAC_paired51_mapping_v2	b69db8a4ccea83d7	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	True	False	1	0
PDAC	UniProtKB:O00142	TK2	True	True	False	PDAC_paired51_mapping_v2	2ccc6f91e2fb37c4;c16d1133f4d6f20b	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	True	False	2	0
PDAC	UniProtKB:Q3LXA3	TKFC	True	True	False	PDAC_paired51_mapping_v2	567cc28eb507571a	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	False	1	0
PDAC	UniProtKB:Q96MH6	TMEM68	False	True	True	PDAC_paired51_mapping_v2	501bee2d59a814d8	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q8N2M4	TMEM86A	True	True	False	PDAC_paired51_mapping_v2	aef2eda4baa96f4f	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	True	False	1	0
PDAC	UniProtKB:Q8N661	TMEM86B	True	True	False	PDAC_paired51_mapping_v2	511d1e231a6b199f	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	True	False	1	0
PDAC	UniProtKB:Q9NVH6	TMLHE	True	True	False	PDAC_paired51_mapping_v2	c2939e830314a131	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	False	1	0
PDAC	UniProtKB:Q9H8H3	TMT1A	True	True	False	PDAC_paired51_mapping_v2	81d794ddabc9ec71	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	False	1	0
PDAC	UniProtKB:Q6UX53	TMT1B	True	True	False	PDAC_paired51_mapping_v2	75fa2387123e12cc	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	False	1	0
PDAC	UniProtKB:Q8WZ04	TOMT	False	True	True	PDAC_paired51_mapping_v2	b69f9a96a0a59f35	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:P17752	TPH1	False	True	True	PDAC_paired51_mapping_v2	4904487e954dc8fd	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q8IWU9	TPH2	True	True	False	PDAC_paired51_mapping_v2	9b19ab6911a4ef6d	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	True	False	1	0
PDAC	UniProtKB:P51580	TPMT	True	True	False	PDAC_paired51_mapping_v2	fe71867a57c0d97f	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	False	1	0
PDAC	UniProtKB:O14717	TRDMT1	False	True	True	PDAC_paired51_mapping_v2	0400670b1da96848	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q9BU70	TRMO	False	True	True	PDAC_paired51_mapping_v2	a369c6ca088dc42d	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q9NXH9	TRMT1	False	True	True	PDAC_paired51_mapping_v2	beeb4f6f29eb2313	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q8TBZ6	TRMT10A	False	True	True	PDAC_paired51_mapping_v2	d15fd8f269b86cb5	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q6PF06	TRMT10B	False	True	True	PDAC_paired51_mapping_v2	97bc5aad41a26cb3	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q7L0Y3	TRMT10C	False	True	True	PDAC_paired51_mapping_v2	4eb46e23568e5b22	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q7Z4G4	TRMT11	False	True	True	PDAC_paired51_mapping_v2	5d67c6754dd13b9b	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q9NUP7	TRMT13	False	True	True	PDAC_paired51_mapping_v2	11fe566b1c349148	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q7Z2T5	TRMT1L	False	True	True	PDAC_paired51_mapping_v2	039d3c6797f516b4	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q8IZ69	TRMT2A	False	True	True	PDAC_paired51_mapping_v2	3eb1fa3681c168b7	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q96GJ1	TRMT2B	False	True	True	PDAC_paired51_mapping_v2	1f94e3261a89c157	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q8IYL2	TRMT44	False	True	True	PDAC_paired51_mapping_v2	b08fafc127111bd2	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q32P41	TRMT5	False	True	True	PDAC_paired51_mapping_v2	422048fd8ed60423	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q96FX7	TRMT61A	False	True	True	PDAC_paired51_mapping_v2	20fd6c30143ede3e	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q9BVS5	TRMT61B	False	True	True	PDAC_paired51_mapping_v2	ff9e37e262985615	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:P19971	TYMP	True	True	False	PDAC_paired51_mapping_v2	6a4b77710ada095c	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	True	False	1	0
PDAC	UniProtKB:Q9NV66	TYW1	False	True	True	PDAC_paired51_mapping_v2	eafadd8dd67a2d94	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q6NUM6	TYW1B	False	True	True	PDAC_paired51_mapping_v2	25f6946caf1ba1c5	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q6IPR3	TYW3	False	True	True	PDAC_paired51_mapping_v2	2a667e59a2ceddb4	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:A2RUC4	TYW5	False	True	True	PDAC_paired51_mapping_v2	3070518becb083b7	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q9HA47	UCK1	True	True	False	PDAC_paired51_mapping_v2	27e634f3e5ab1549	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	False	1	0
PDAC	UniProtKB:Q9BZX2	UCK2	True	True	False	PDAC_paired51_mapping_v2	ae102592903a23bc	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	False	1	0
PDAC	UniProtKB:Q9NWZ5	UCKL1	True	True	False	PDAC_paired51_mapping_v2	a891bf4b2ff41bd3	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	False	1	0
PDAC	UniProtKB:O60701	UGDH	False	True	True	PDAC_paired51_mapping_v2		reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	False	False	0	0
PDAC	UniProtKB:Q16831	UPP1	True	True	False	PDAC_paired51_mapping_v2	770dd646b0529b39	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	False	1	0
PDAC	UniProtKB:O95045	UPP2	True	True	False	PDAC_paired51_mapping_v2	3cdc52ba4859205f	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	False	1	0
PDAC	UniProtKB:Q9BQ65	USB1	True	True	False	PDAC_paired51_mapping_v2	dc416ac23918a491	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	False	1	0
PDAC	UniProtKB:O14607	UTY	False	True	True	PDAC_paired51_mapping_v2	95e39414f41e729e	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q9H867	VCPKMT	False	True	True	PDAC_paired51_mapping_v2	f9b72231fdc654a6	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:P23381	WARS1	True	True	False	PDAC_paired51_mapping_v2	3a7fee178d8b6834	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	True	False	1	0
PDAC	UniProtKB:Q9UGM6	WARS2	True	True	False	PDAC_paired51_mapping_v2	40b88405f2836e85	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	True	False	1	0
