cancer	cohort	feature_name	metabolite_key	gene	relation_id	relation_type	original_effect	original_q	compartment	reaction_roles	source_urls	rhea_ids	has_human_experimental_annotation	identity_note	cosubstrate_context	mapping_version	status
PDAC	PDAC	uridine	KEGG:C00299	NT5E	bc21fb670cab2b5a	DIRECT_REACTION	0.0488821045150279	0.898497970966782	Cell membrane	WRITTEN_RIGHT_PRODUCT	https://www.uniprot.org/uniprotkb/P21589/entry	RHEA:29359	True	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	False	PDAC_paired51_mapping_v2	LOCKED_DIRECT_ANNOTATION
PDAC	PDAC	uridine	KEGG:C00299	NT5M	7d95f5f09b91920a	DIRECT_REACTION	0.0488821045150279	0.898497970966782	Mitochondrion	WRITTEN_RIGHT_PRODUCT	https://www.uniprot.org/uniprotkb/Q9NPB1/entry	RHEA:27890;RHEA:29359;RHEA:37355	True	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	False	PDAC_paired51_mapping_v2	LOCKED_DIRECT_ANNOTATION
PDAC	PDAC	uridine	KEGG:C00299	SLC28A1	2d97012c57274f84	DIRECT_TRANSPORT	0.0488821045150279	0.898497970966782	Cell membrane; Apical cell membrane	WRITTEN_LEFT_SUBSTRATE;WRITTEN_RIGHT_PRODUCT	https://www.uniprot.org/uniprotkb/O00337/entry	RHEA:69887	True	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	False	PDAC_paired51_mapping_v2	LOCKED_DIRECT_ANNOTATION
PDAC	PDAC	uridine	KEGG:C00299	SLC28A2	1fb5083695d4506c	DIRECT_TRANSPORT	0.0488821045150279	0.898497970966782	Membrane; Apicolateral cell membrane	WRITTEN_LEFT_SUBSTRATE;WRITTEN_RIGHT_PRODUCT	https://www.uniprot.org/uniprotkb/O43868/entry	RHEA:69887	True	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	False	PDAC_paired51_mapping_v2	LOCKED_DIRECT_ANNOTATION
PDAC	PDAC	uridine	KEGG:C00299	SLC28A3	0c15b91d2e4b7cd4	DIRECT_TRANSPORT	0.0488821045150279	0.898497970966782	Cell membrane; Endoplasmic reticulum membrane	WRITTEN_LEFT_SUBSTRATE;WRITTEN_RIGHT_PRODUCT	https://www.uniprot.org/uniprotkb/Q9HAS3/entry	RHEA:69907	True	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	False	PDAC_paired51_mapping_v2	LOCKED_DIRECT_ANNOTATION
PDAC	PDAC	uridine	KEGG:C00299	SLC29A1	fc49b01c8cdf2a97	DIRECT_TRANSPORT	0.0488821045150279	0.898497970966782	Basolateral cell membrane; Apical cell membrane; Cell membrane	WRITTEN_LEFT_SUBSTRATE;WRITTEN_RIGHT_PRODUCT	https://www.uniprot.org/uniprotkb/Q99808/entry	RHEA:71519	True	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	False	PDAC_paired51_mapping_v2	LOCKED_DIRECT_ANNOTATION
PDAC	PDAC	uridine	KEGG:C00299	SLC29A2	83d3a4552a662134	DIRECT_TRANSPORT	0.0488821045150279	0.898497970966782	Apical cell membrane; Basolateral cell membrane; Cell membrane	WRITTEN_LEFT_SUBSTRATE;WRITTEN_RIGHT_PRODUCT	https://www.uniprot.org/uniprotkb/Q14542/entry	RHEA:71519	True	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	False	PDAC_paired51_mapping_v2	LOCKED_DIRECT_ANNOTATION
PDAC	PDAC	uridine	KEGG:C00299	SLC29A3	43291c50c2da33b1	DIRECT_TRANSPORT	0.0488821045150279	0.898497970966782	Lysosome membrane; Late endosome membrane; Mitochondrion membrane; Cell membrane	WRITTEN_LEFT_SUBSTRATE;WRITTEN_RIGHT_PRODUCT	https://www.uniprot.org/uniprotkb/Q9BZD2/entry	RHEA:71519	True	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	False	PDAC_paired51_mapping_v2	LOCKED_DIRECT_ANNOTATION
PDAC	PDAC	uridine	KEGG:C00299	UCK1	27e634f3e5ab1549	DIRECT_REACTION	0.0488821045150279	0.898497970966782	NOT_SPECIFIED	WRITTEN_LEFT_SUBSTRATE	https://www.uniprot.org/uniprotkb/Q9HA47/entry	RHEA:16825	True	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	False	PDAC_paired51_mapping_v2	LOCKED_DIRECT_ANNOTATION
PDAC	PDAC	uridine	KEGG:C00299	UCK2	ae102592903a23bc	DIRECT_REACTION	0.0488821045150279	0.898497970966782	NOT_SPECIFIED	WRITTEN_LEFT_SUBSTRATE	https://www.uniprot.org/uniprotkb/Q9BZX2/entry	RHEA:16825	True	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	False	PDAC_paired51_mapping_v2	LOCKED_DIRECT_ANNOTATION
PDAC	PDAC	uridine	KEGG:C00299	UCKL1	a891bf4b2ff41bd3	DIRECT_REACTION	0.0488821045150279	0.898497970966782	Cytoplasm; Nucleus; Cytoplasm	WRITTEN_LEFT_SUBSTRATE	https://www.uniprot.org/uniprotkb/Q9NWZ5/entry	RHEA:16825	True	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	False	PDAC_paired51_mapping_v2	LOCKED_DIRECT_ANNOTATION
PDAC	PDAC	uridine	KEGG:C00299	UPP1	770dd646b0529b39	DIRECT_REACTION	0.0488821045150279	0.898497970966782	NOT_SPECIFIED	WRITTEN_LEFT_SUBSTRATE	https://www.uniprot.org/uniprotkb/Q16831/entry	RHEA:24388	True	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	False	PDAC_paired51_mapping_v2	LOCKED_DIRECT_ANNOTATION
PDAC	PDAC	uridine	KEGG:C00299	UPP2	3cdc52ba4859205f	DIRECT_REACTION	0.0488821045150279	0.898497970966782	NOT_SPECIFIED	WRITTEN_LEFT_SUBSTRATE	https://www.uniprot.org/uniprotkb/O95045/entry	RHEA:24388	True	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	False	PDAC_paired51_mapping_v2	LOCKED_DIRECT_ANNOTATION
PDAC	PDAC	uridine	KEGG:C00299	USB1	dc416ac23918a491	DIRECT_REACTION	0.0488821045150279	0.898497970966782	Nucleus	WRITTEN_RIGHT_PRODUCT	https://www.uniprot.org/uniprotkb/Q9BQ65/entry	RHEA:46052;RHEA-COMP:17384;RHEA-COMP:17385	True	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	False	PDAC_paired51_mapping_v2	LOCKED_DIRECT_ANNOTATION
